strategy,period_start,n_holdings,max_weight,top3_weight,top5_weight,effective_n,herfindahl
FINAL_OPTIMIZER,2018-11-30,8,0.26200118502768144,0.6323644898950997,0.8879541001696587,5.5752875591098405,0.17936294574905506
FINAL_OPTIMIZER,2018-12-31,8,0.26219727906948465,0.6696543442097189,0.9205545058785009,5.292689004314045,0.18893987520991784
FINAL_OPTIMIZER,2019-01-31,8,0.23826017638746186,0.6491457062838365,0.9205545151919557,5.402456873908549,0.1851009685666447
FINAL_OPTIMIZER,2019-02-28,16,0.2314140080806508,0.6377392886065693,0.7980095226161559,6.363791617841311,0.15713902340806285
FINAL_OPTIMIZER,2019-03-29,18,0.21546046885928566,0.6260498317319338,0.8793267652936146,5.742714468164864,0.17413367938517044
FINAL_OPTIMIZER,2019-04-30,19,0.21607319014043427,0.6277577903187456,0.8860601667648872,5.710640633615522,0.17511170184891844
FINAL_OPTIMIZER,2019-05-31,19,0.21072984584217877,0.563879659721005,0.8609589436913169,6.404364933938804,0.15614350686055944
FINAL_OPTIMIZER,2019-06-28,19,0.21072978958065636,0.6052268631359161,0.8241839273962772,6.576041496419156,0.15206716693386574
FINAL_OPTIMIZER,2019-07-31,20,0.19347293059988507,0.5564209259143145,0.8135353588699424,6.8422228685010165,0.14615133403555422
FINAL_OPTIMIZER,2019-08-30,20,0.19090981136398508,0.5439624502854761,0.7494027674614244,7.554379571708254,0.13237354444633398
FINAL_OPTIMIZER,2019-09-30,21,0.19090980750181238,0.4454220216324578,0.6848974651616782,8.076934012012732,0.12380935618796829
FINAL_OPTIMIZER,2019-10-31,21,0.20338494832672638,0.45789716043493245,0.6973725658392521,7.786101658256647,0.1284339768335244
FINAL_OPTIMIZER,2019-11-29,22,0.20610181477172135,0.5411055742241426,0.7759169832237447,7.383983950109024,0.1354282466967219
FINAL_OPTIMIZER,2019-12-31,22,0.2061019078049862,0.5411051368330513,0.7535859265645581,7.537713013357887,0.13266623420497164
FINAL_OPTIMIZER,2020-01-31,22,0.2061018928836924,0.4584532314904721,0.6748991986805302,8.056870931051574,0.12411766411026287
FINAL_OPTIMIZER,2020-02-28,26,0.20499047376053842,0.4884408146081365,0.6934416737205342,7.997513387080781,0.12503886540726578
FINAL_OPTIMIZER,2020-03-31,26,0.21671973598457994,0.5309307273290239,0.7204573665644605,7.5532102094468385,0.13239403806732333
FINAL_OPTIMIZER,2020-04-30,26,0.2167199474513807,0.5401133657723891,0.7296401431794827,7.509142841535218,0.13317099182994813
FINAL_OPTIMIZER,2020-05-29,26,0.21671993822998176,0.5473097956008575,0.7368365632592813,7.414269413657227,0.13487505568087138
FINAL_OPTIMIZER,2020-06-30,26,0.21671993604164996,0.5711201165439963,0.7606468674444843,7.099454332069553,0.14085589585143388
FINAL_OPTIMIZER,2020-07-31,26,0.21671992790553282,0.5711201704958021,0.7606468945331971,7.099455901049998,0.1408558647222672
FINAL_OPTIMIZER,2020-08-31,26,0.21671992568189952,0.571205436566205,0.8070084667682527,6.652066367641967,0.15032922775159882
FINAL_OPTIMIZER,2020-09-30,27,0.2167198782384395,0.5711200507047749,0.8042723222704804,6.757514609190407,0.14798340186197634
FINAL_OPTIMIZER,2020-10-30,27,0.21825129420442704,0.5469133628200904,0.7490190746356655,7.415829520223249,0.13484668131501162
FINAL_OPTIMIZER,2020-11-30,27,0.19928892074642732,0.5026406959790927,0.72835055814004,7.926750579523918,0.12615509848173628
FINAL_OPTIMIZER,2020-12-31,27,0.17946059358355168,0.4720395062538495,0.6972987146702463,8.267385933671811,0.12095721767713195
FINAL_OPTIMIZER,2021-01-29,27,0.17946057259237344,0.4410468983716759,0.6663060932358177,8.666745059292138,0.11538357170525512
FINAL_OPTIMIZER,2021-02-26,27,0.20784854846167086,0.5185474449985343,0.7438066307911971,7.36589981742023,0.13576073864526594
FINAL_OPTIMIZER,2021-03-31,27,0.21038212429274028,0.46882216749178784,0.6734590316819171,8.42518614069724,0.11869173966015703
FINAL_OPTIMIZER,2021-04-30,27,0.1625743081015459,0.4321914098736349,0.6494069972550528,9.046607633894839,0.11053867266811811
FINAL_OPTIMIZER,2021-05-28,27,0.16257433721712014,0.43219034484764707,0.6494059086032229,8.821699295343857,0.1133568450386657
FINAL_OPTIMIZER,2021-06-30,27,0.16257433022620993,0.4410111602487464,0.6644377114160505,8.497682843062753,0.1176791389450795
FINAL_OPTIMIZER,2021-07-30,27,0.1625743289377154,0.4815883387668094,0.7400001730051912,7.482913322086804,0.13363779011690116
FINAL_OPTIMIZER,2021-08-31,27,0.16061435627833692,0.44430632097451456,0.6634637849784326,8.965883956604577,0.11153389948387252
FINAL_OPTIMIZER,2021-09-30,27,0.14620160021382259,0.3780082774764822,0.5696552286380325,10.670653979128474,0.09371496835676374
FINAL_OPTIMIZER,2021-10-29,27,0.1462015793520009,0.38135306839331773,0.5555171670203602,10.784853231675635,0.09272263409788013
FINAL_OPTIMIZER,2021-11-30,27,0.14620156968078998,0.38135303778548363,0.5555171232857118,10.746412184093609,0.09305431272031034
FINAL_OPTIMIZER,2021-12-31,27,0.14620156561309808,0.4181438348837825,0.5923077039878911,10.073538426960964,0.09926998415210148
FINAL_OPTIMIZER,2022-01-31,27,0.22246796461563606,0.46666239584273117,0.6400201017903268,8.78132929140055,0.11387797528322825
FINAL_OPTIMIZER,2022-02-28,28,0.20872435844536846,0.5217062376632546,0.6981762216163144,8.122340746708756,0.12311721844533655
FINAL_OPTIMIZER,2022-03-31,28,0.20308619745951526,0.5160680914374915,0.6809480877075726,8.092072112727475,0.12357774202570036
FINAL_OPTIMIZER,2022-04-29,28,0.200102284429563,0.48564640607140735,0.6790075164164437,8.53279024649658,0.11719495863742616
FINAL_OPTIMIZER,2022-05-31,28,0.2001022684204891,0.5236239200927066,0.7461987543422378,7.674933292377744,0.13029429206806742
FINAL_OPTIMIZER,2022-06-30,28,0.19907191825085543,0.5102065732161705,0.7327810857429337,7.882654500462669,0.1268608182613237
