date,ticker,market_source,research_eligible,prev_close,close,raw_return_1d,prev_adj_close,adj_close,adj_return_1d,raw_vs_adj_gap,adjusted_pair_available,likely_corporate_action_where_adjusted
2016-11-15,HIVE,DELISTED,True,0.10000000149011612,0.3499999940395355,2.499999888241293,0.10000000149011612,0.3499999940395355,2.499999888241293,0.0,True,False
2016-04-22,MRDN,DELISTED,True,4050.0,13500.0,2.3333333333333335,4050.0,13500.0,2.3333333333333335,0.0,True,False
2019-03-18,GAME,DELISTED,True,135.0,450.0,2.3333333333333335,135.0,450.0,2.3333333333333335,0.0,True,False
2023-07-25,BETR,DELISTED,True,519.0,1676.5,2.2302504816955686,519.0,1676.5,2.2302504816955686,0.0,True,False
2018-04-09,FNCX,DELISTED,True,0.010999999940395355,0.03500000014901161,2.1818182126057053,0.010999999940395355,0.03500000014901161,2.1818182126057053,0.0,True,False
2025-02-12,MGAM,DELISTED,True,0.0015999999595806003,0.004999999888241291,2.1250000090949475,0.0015999999595806003,0.004999999888241291,2.1250000090949475,0.0,True,False
2019-07-05,GAME,DELISTED,True,25.5,79.5,2.1176470588235294,25.5,79.5,2.1176470588235294,0.0,True,False
2018-10-03,FLNA,DELISTED,True,0.9599999785423279,2.9000000953674316,2.020833500195298,0.9599999785423279,2.9000000953674316,2.020833500195298,0.0,True,False
2015-01-16,EU,DELISTED,True,0.029999999329447746,0.09000000357627869,2.000000186264519,0.029999999329447746,0.09000000357627869,2.000000186264519,0.0,True,False
2014-09-19,EU,DELISTED,True,0.029999999329447746,0.09000000357627869,2.000000186264519,0.029999999329447746,0.09000000357627869,2.000000186264519,0.0,True,False
2016-05-10,MRDN,DELISTED,True,2700.0,8100.0,2.0,2700.0,8100.0,2.0,0.0,True,False
2016-06-10,MRDN,DELISTED,True,810.0,2430.0,2.0,810.0,2430.0,2.0,0.0,True,False
2026-08-14,MYSEW,DELISTED,True,0.0010000000474974513,0.003000000026077032,1.9999998835846835,0.0010000000474974513,0.003000000026077032,1.9999998835846835,0.0,True,False
2016-11-08,INPHQ,DELISTED,True,0.0020000000949949026,0.006000000052154064,1.9999998835846835,0.0020000000949949026,0.006000000052154064,1.9999998835846835,0.0,True,False
2017-06-02,UDWKQ,DELISTED,True,0.0020000000949949026,0.006000000052154064,1.9999998835846835,0.0020000000949949026,0.006000000052154064,1.9999998835846835,0.0,True,False
2026-04-23,LIPO,DELISTED,True,0.0203000009059906,0.05990000069141388,1.9507388186242487,0.0203000009059906,0.05990000069141388,1.9507388186242487,0.0,True,False
2020-03-09,AIM,DELISTED,True,203.6857452392578,591.6585693359375,1.9047617870408682,203.6857452392578,591.6585693359375,1.9047617870408682,0.0,True,False
2026-03-04,ASNS,DELISTED,True,0.18799999356269836,0.5389999747276306,1.867021240337825,0.18799999356269836,0.5389999747276306,1.867021240337825,0.0,True,False
2016-05-27,INPHQ,DELISTED,True,0.000699999975040555,0.0020000000949949026,1.857143094725155,0.000699999975040555,0.0020000000949949026,1.857143094725155,0.0,True,False
2016-04-18,MRDN,DELISTED,True,16470.0,46980.0,1.8524590163934427,16470.0,46980.0,1.8524590163934427,0.0,True,False
