date,nav,net_return,gross_return,turnover,cost_fraction,execution_skipped,holdings,cash_weight
2023-05-15,3.4728345377254777,0.009061997512163522,0.009061997512163505,0.0,0.0,0,15,0.0
2023-05-16,3.4556821491854057,-0.004939016919391137,-0.004939016919391169,0.0,0.0,0,15,0.0
2023-05-17,3.502227685021461,0.01346927576861412,0.013469275768614097,0.0,0.0,0,15,0.0
2023-05-18,3.5616145201781584,0.01695687445184868,0.01695687445184878,0.0,0.0,0,15,0.0
2023-05-19,3.5470394061437216,-0.004092277238837094,-0.004092277238837108,0.0,0.0,0,15,0.0
2023-05-22,3.5439436025928814,-0.0008727852150381965,-0.000872785215038213,0.0,0.0,0,15,0.0
2023-05-23,3.448860846165974,-0.026829647164063553,-0.026829647164063615,0.0,0.0,0,15,0.0
2023-05-24,3.4228199147902982,-0.0075505891763145705,-0.007550589176314603,0.0,0.0,0,15,0.0
2023-05-25,3.5621739663711898,0.040713229164856424,0.04071322916485633,0.0,0.0,0,15,0.0
2023-05-26,3.6648933173196374,0.0288361410526754,0.028836141052675297,0.0,0.0,0,15,0.0
2023-05-30,3.643458123516583,-0.005848790659677694,-0.005848790659677647,0.0,0.0,0,15,0.0
2023-05-31,3.5807016444844435,-0.017224427152621846,-0.01722442715262182,0.0,0.0,0,15,0.0
2023-06-01,3.632112769778801,0.014357835530237173,0.01435783553023724,0.0,0.0,0,15,0.0
2023-06-02,3.6476850659720124,0.0042873933658618135,0.004287393365861921,0.0,0.0,0,15,0.0
2023-06-05,3.6411426488800105,-0.0017935805788262815,-0.0017935805788261562,0.0,0.0,0,15,0.0
2023-06-06,3.6584901276849147,0.004764295298960608,0.004764295298960708,0.0,0.0,0,15,0.0
2023-06-07,3.642432802197428,-0.004389058034071525,-0.004389058034071475,0.0,0.0,0,15,0.0
2023-06-08,3.68761259628451,0.012403741274190638,0.012403741274190664,0.0,0.0,0,15,0.0
2023-06-09,3.6684932056654436,-0.0051847611753822465,-0.005184761175382212,0.0,0.0,0,15,0.0
2023-06-12,3.7529528434383344,0.023022977838000447,0.023022977838000537,0.0,0.0,0,15,0.0
2023-06-13,3.8063576069735987,0.014230065168188144,0.014230065168188135,0.0,0.0,0,15,0.0
2023-06-14,3.803740124641836,-0.0006876606462218326,-0.0006876606462217839,0.0,0.0,0,15,0.0
2023-06-15,3.795481137776487,-0.0021712805277742664,-0.0021712805277742998,0.0,0.0,0,15,0.0
2023-06-16,3.764465076319236,-0.00817183917700115,-0.00817183917700128,0.0,0.0,0,15,0.0
2023-06-20,3.7305218342934023,-0.009016750411461438,-0.00901675041146142,0.0,0.0,0,15,0.0
2023-06-21,3.7119263770423756,-0.004984679912629186,-0.0049846799126291785,0.0,0.0,0,15,0.0
2023-06-22,3.744680470688043,0.008824014896482213,0.008824014896482251,0.0,0.0,0,15,0.0
2023-06-23,3.701760388517361,-0.011461614016641586,-0.01146161401664148,0.0,0.0,0,15,0.0
2023-06-26,3.726715985852456,0.00674154853796205,0.006741548537962099,0.0,0.0,0,15,0.0
2023-06-27,3.827273685439208,0.026982925441191075,0.026982925441191095,0.0,0.0,0,15,0.0
2023-06-28,3.823692502143665,-0.0009357008643430254,-0.000935700864343013,0.0,0.0,0,15,0.0
2023-06-29,3.8502329263221493,0.00694104564203446,0.006941045642034452,0.0,0.0,0,15,0.0
2023-06-30,3.908048290105051,0.015016069128609422,0.015016069128609425,0.0,0.0,0,15,0.0
2023-07-03,3.923138834839616,0.0038614018083587,0.0038614018083585906,0.0,0.0,0,15,0.0
2023-07-05,3.8395659162318445,-0.021302564636662358,-0.021302564636662455,0.0,0.0,0,15,0.0
2023-07-06,3.8069227848737643,-0.008501776521163684,-0.008501776521163662,0.0,0.0,0,15,0.0
2023-07-07,3.7897679398228994,-0.004506223535456821,-0.004506223535456811,0.0,0.0,0,15,0.0
2023-07-10,3.8639853566569182,0.019583630980182676,0.019583630980182655,0.0,0.0,0,15,0.0
2023-07-11,3.8703426456480963,0.0016452673611264679,0.0016452673611264998,0.0,0.0,0,15,0.0
2023-07-12,3.9035273811452647,0.008574107911216045,0.008574107911216126,0.0,0.0,0,15,0.0
2023-07-13,3.9675880222496134,0.01641096240640527,0.016410962406405282,0.0,0.0,0,15,0.0
2023-07-14,3.945596502447772,-0.005542793172707561,-0.005542793172707509,0.0,0.0,0,15,0.0
2023-07-17,4.047344783550919,0.02578780699953076,0.025787806999530708,0.0,0.0,0,15,0.0
2023-07-18,4.056391846997663,0.0022353083146047226,0.0022353083146047295,0.0,0.0,0,15,0.0
2023-07-19,3.997142766769549,-0.014606350289350645,-0.014606350289350617,0.0,0.0,0,15,0.0
