signal_date,held_ticker,candidate_ticker,held_score,candidate_score,held_expected_return,candidate_expected_return,expected_incremental_return,estimated_total_cost,uncertainty_buffer,net_edge,trade,candidate_resolved_20d,candidate_realized_20d,held_resolved_20d,held_realized_20d,realized_incremental_return_20d
2025-02-10,MELI,TEAM,0.6904761904761905,0.9809523809523809,0.018025642192547618,0.027555796371,0.00953015417845238,0.002,0.00813801568391392,-0.000607861505461541,False,True,-0.2811428493923611,True,-0.014912733446315829,-0.2662301159460453
2025-02-11,MELI,APD,0.6761904761904762,0.9761904761904762,0.018018442491119047,0.027555796371,0.009537353879880951,0.002,0.008134277465766058,-0.0005969235858851079,False,True,-0.05638801733421306,True,-0.013402899524800227,-0.04298511780941283
2025-02-12,MELI,TTWO,0.6761904761904762,0.9761904761904762,0.018018442491119047,0.027555796371,0.009537353879880951,0.002,0.008134277465766058,-0.0005969235858851079,False,True,-0.02627440197006814,True,-0.021673116348318255,-0.004601285621749884
2025-02-13,MELI,TEAM,0.6952380952380952,0.9809523809523809,0.01802804209302381,0.027555796371,0.00952775427797619,0.002,0.00813926359373681,-0.0006115093157606204,False,True,-0.29421912673332973,True,-0.0016730076034544572,-0.29254611912987527
2025-02-14,MELI,COIN,0.6857142857142857,1.0,0.018023242292071428,0.027555796371,0.00953255407892857,0.002,0.00813676869191431,-0.0006042146129857399,False,True,-0.31549712410781383,True,-0.045717665835318666,-0.26977945827249517
2025-02-18,MELI,COIN,0.6476190476190476,1.0,0.015747209179404763,0.027555796371,0.011808587191595235,0.002,0.00813039595560403,0.0016781912359912056,True,True,-0.26643990354525116,True,-0.004745228308687066,-0.2616946752365641
2025-02-19,MPWR,APD,0.8047619047619048,0.9714285714285714,0.01948485709719048,0.027147600156714285,0.007662743059523806,0.002,0.008591815333575052,-0.002929072274051247,False,True,-0.06796481947937816,True,-0.11711921422436677,0.049154394744988616
2025-02-20,MPWR,APD,0.8142857142857143,0.9714285714285714,0.019946238097571428,0.027147600156714285,0.007201362059142857,0.002,0.008725036326577174,-0.0035236742674343174,False,True,-0.05885970825508413,True,-0.10603872142559334,0.04717901317050921
2025-02-21,MPWR,APD,0.8095238095238095,0.9666666666666667,0.019715547597380954,0.026603338537666665,0.006887790940285712,0.002,0.008636577763142517,-0.003748786822856806,False,True,-0.05152058870243459,True,-0.03800879161636306,-0.01351179708607153
2025-02-24,MPWR,TTWO,0.7904761904761904,0.9619047619047619,0.018792785596619045,0.02605907691861905,0.007266291322000004,0.002,0.00835490694374842,-0.0030886156217484156,False,True,0.04829009239232951,True,-0.028173642959827383,0.07646373535215689
2025-02-25,MPWR,TTWO,0.7714285714285715,0.9619047619047619,0.018043041471,0.02605907691861905,0.00801603544761905,0.002,0.008152810734240908,-0.0021367752866218574,False,True,0.03242312065184527,True,-0.10588484561511957,0.13830796626696484
2025-02-26,MPWR,TTWO,0.7714285714285715,0.9666666666666667,0.018043041471,0.026603338537666665,0.008560297066666667,0.002,0.008177062506294568,-0.001616765439627901,False,True,0.02920122172908357,True,-0.01302969460965997,0.04223091633874354
2025-02-27,MPWR,TTWO,0.7714285714285715,0.9714285714285714,0.018043041471,0.027147600156714285,0.009104558685714286,0.002,0.008201435105527876,-0.0010968764198135902,False,True,-0.007123287750117502,True,-0.05093188758481859,0.04380859983470109
2025-02-28,CRWD,TTWO,0.7333333333333333,0.9761904761904762,0.018043041471,0.027555796371,0.0095127549,0.002,0.00815992328648636,-0.0006471683864863612,False,True,-0.0038452441241194624,True,-0.07877622226792014,0.07493097814380068
2025-03-03,CRWD,TTWO,0.7142857142857143,0.9666666666666667,0.01803764169492857,0.026603338537666665,0.008565696842738096,0.002,0.008100493980464961,-0.0015347971377268651,False,True,0.007576129503400475,True,-0.07120155453800747,0.07877768404140795
2025-03-04,CRWD,TTWO,0.7238095238095238,0.9857142857142858,0.01804244149588095,0.027555796371,0.009513354875119048,0.002,0.008146770265758175,-0.0006334153906391261,False,True,-0.017271037182830185,True,0.016555351774711013,-0.0338263889575412
2025-03-05,CRWD,TTWO,0.7285714285714285,0.9809523809523809,0.018043041471,0.027555796371,0.0095127549,0.002,0.00815257488598397,-0.0006398199859839688,False,True,0.0050993293091490255,True,-0.000977759546627044,0.006077088855776069
2025-03-06,CRWD,TTWO,0.7333333333333333,0.9857142857142858,0.018043041471,0.027555796371,0.0095127549,0.002,0.00815992328648636,-0.0006471683864863612,False,True,-0.047716928070414055,True,-0.03559218925693408,-0.012124738813479974
2025-03-07,CRWD,TTWO,0.7476190476190476,0.9761904761904762,0.018043041471,0.027555796371,0.0095127549,0.002,0.008182150879678204,-0.0006693959796782055,False,True,-0.021789699678487096,True,0.05018455201426297,-0.07197425169275007
2025-03-10,CRWD,TTWO,0.6619047619047619,0.9809523809523809,0.016931887441976184,0.027555796371,0.010623908929023814,0.002,0.008132257805303314,0.0004916511237204992,True,True,-0.03704613807017654,True,-0.014283522229198264,-0.022762615840978273
2025-03-11,VIST,VRTX,0.8333333333333334,0.9571428571428572,0.020465291723,0.025514815299571433,0.005049523576571433,0.002,0.008710721372567901,-0.005661197795996468,False,True,-0.026482631462524497,True,-0.18734127803497558,0.16085864657245108
2025-03-12,COIN,VRTX,0.7714285714285715,0.9571428571428572,0.018043041471,0.025514815299571433,0.007471773828571435,0.002,0.00812868259911935,-0.0026569087705479153,False,True,-0.05454152243098365,True,-0.044340583314025905,-0.010200939116957741
2025-03-13,COIN,VRTX,0.8047619047619048,0.9523809523809523,0.01948485709719048,0.0249705536805238,0.005485696583333321,0.002,0.008505851489262466,-0.005020154905929145,False,True,-0.04071158793161167,True,-0.04161203211211906,0.0009004441805073871
2025-03-14,VIST,VRTX,0.7761904761904762,0.9619047619047619,0.018100714096047618,0.02605907691861905,0.007958362822571431,0.002,0.008173181552219733,-0.002214818729648303,False,True,-0.03489960847972373,True,-0.16866735825353774,0.133767749773814
2025-03-17,COIN,MRVL,0.7571428571428571,0.9523809523809523,0.018043041471,0.0249705536805238,0.006927512209523801,0.002,0.008081160996893322,-0.003153648787369521,False,True,-0.21821057858635196,True,-0.030749652667537708,-0.18746092591881425
2025-03-18,VIST,MRVL,0.7476190476190476,0.9523809523809523,0.018043041471,0.0249705536805238,0.006927512209523801,0.002,0.008065626597254539,-0.0031381143877307377,False,True,-0.25527855631727514,True,-0.03847809324835494,-0.2168004630689202
2025-03-19,VIST,CRWD,0.7333333333333333,0.9619047619047619,0.018043041471,0.02605907691861905,0.00801603544761905,0.002,0.008091645016171142,-0.0020756095685520912,False,True,0.01785761688667442,True,0.029278807061649204,-0.011421190174974782
2025-03-20,VIST,CRWD,0.7380952380952381,0.9523809523809523,0.018043041471,0.0249705536805238,0.006927512209523801,0.002,0.008050210748844587,-0.0031226985393207865,False,True,0.001242304050251608,True,-0.035098867689724034,0.03634117173997564
2025-03-21,VIST,MRVL,0.7380952380952381,0.9571428571428572,0.018043041471,0.025514815299571433,0.007471773828571435,0.002,0.008074637606163369,-0.0026028637775919335,False,True,-0.303497681446805,True,-0.001705351025743762,-0.30179233042106124
2025-03-24,COIN,MRVL,0.6952380952380952,0.9619047619047619,0.01802804209302381,0.02605907691861905,0.008031034825595241,0.002,0.00807052595502765,-0.0020394911294324075,False,True,-0.24890339133671135,True,-0.04617339701833856,-0.2027299943183728
2025-03-25,COIN,MDB,0.6714285714285714,0.9666666666666667,0.017721672950357134,0.026603338537666665,0.008881665587309531,0.002,0.008089577287064881,-0.0012079116997553495,False,True,-0.1055974210551115,True,0.05114719425127179,-0.15674461530638328
2025-03-26,COIN,MDB,0.6761904761904762,0.9666666666666667,0.018018442491119047,0.026603338537666665,0.008584896046547618,0.002,0.008090365610231909,-0.00150546956368429,False,True,-0.08025869083245574,True,0.1116767279356643,-0.19193541876812004
2025-03-27,COIN,MDB,0.6619047619047619,0.9666666666666667,0.016931887441976184,0.026603338537666665,0.009671451095690481,0.002,0.008088317232956915,-0.0004168661372664353,False,True,-0.019771972682113392,True,0.18018750598753752,-0.19995947866965091
2025-03-28,COIN,MDB,0.680952380952381,0.9666666666666667,0.018020842391595238,0.026603338537666665,0.008582496146071428,0.002,0.008091628448845149,-0.0015091323027737204,False,True,-0.004047841960001075,True,0.19682987862870238,-0.20087772058870346
2025-03-31,COIN,MDB,0.6857142857142857,0.9619047619047619,0.018023242292071428,0.02605907691861905,0.008035834626547621,0.002,0.008067975155719307,-0.0020321405291716865,False,True,-0.025140153026793066,True,0.16256013306587036,-0.18770028609266343
2025-04-01,COIN,CRWD,0.6904761904761905,0.9666666666666667,0.018025642192547618,0.026603338537666665,0.008577696345119047,0.002,0.008094156881120425,-0.0015164605360013781,False,True,0.1625616200596336,True,0.10030066362180357,0.06226095643783003
2025-04-02,COIN,MDB,0.6904761904761905,0.9666666666666667,0.018025642192547618,0.026603338537666665,0.008577696345119047,0.002,0.008094156881120425,-0.0015164605360013781,False,True,0.050814272302223795,True,0.200105406817505,-0.1492911345152812
2025-04-03,COIN,MDB,0.6666666666666666,0.9666666666666667,0.01732678019616666,0.026603338537666665,0.009276558341500006,0.002,0.008088947145106377,-0.0008123888036063705,False,True,0.12027985878380565,True,0.2419806297493634,-0.12170077096555776
2025-04-04,COIN,MDB,0.6190476190476191,0.9761904761904762,0.013657534834142858,0.027555796371,0.01389826153685714,0.002,0.008122369708450199,0.003775891828406941,True,True,0.16854386969007007,True,0.2518438512066261,-0.08329998151655604
2025-04-07,VIST,ORLY,0.5952380952380952,0.9476190476190476,0.012801799782714287,0.024426292061476184,0.011624492278761897,0.002,0.007957693286232824,0.0016667989925290725,True,True,0.047817804351104165,True,0.2853058797266723,-0.23748807537556815
2025-04-08,ANET,AZO,0.8142857142857143,0.9476190476190476,0.019946238097571428,0.024426292061476184,0.004480053963904756,0.002,0.008621890671287186,-0.006141836707382431,False,True,0.027861962679903485,True,0.14828942951403157,-0.12042746683412808
2025-04-09,PANW,AZO,0.8047619047619048,0.9761904761904762,0.01948485709719048,0.027555796371,0.00807093927380952,0.002,0.008608186864895744,-0.0025372475910862245,False,True,0.013412661501133627,True,0.11089313561260905,-0.09748047411147542
2025-04-10,PANW,AZO,0.780952380952381,0.9809523809523809,0.018331404596238093,0.027555796371,0.009224391774761906,0.002,0.0082976735751708,-0.0010732818004088934,False,True,0.0012706039511607425,True,0.149459452355033,-0.14818884840387225
2025-04-11,PANW,AZO,0.7619047619047619,0.9761904761904762,0.018043041471,0.027555796371,0.0095127549,0.002,0.008204647623545083,-0.0006918927235450827,False,True,-0.009788693975216312,True,0.12954468070323277,-0.13933337467844908
2025-04-14,PANW,AZO,0.7714285714285715,0.9761904761904762,0.018043041471,0.027555796371,0.0095127549,0.002,0.008219792197705869,-0.0007070372977058701,False,True,0.0039271116671570905,True,0.09997113534796243,-0.09604402368080533
2025-04-15,PANW,AZO,0.7761904761904762,0.9809523809523809,0.018100714096047618,0.027555796371,0.00945508227495238,0.002,0.008239741877651759,-0.0007846596026993783,False,True,0.05369148326482831,True,0.13631008564103508,-0.08261860237620677
2025-04-16,PANW,AZO,0.7761904761904762,0.9761904761904762,0.018100714096047618,0.027555796371,0.00945508227495238,0.002,0.008239741877651759,-0.0007846596026993783,False,True,0.05077049417902524,True,0.15081395979447,-0.10004346561544475
2025-04-17,PANW,AZO,0.7714285714285715,0.9714285714285714,0.018043041471,0.027147600156714285,0.009104558685714286,0.002,0.008201435105527876,-0.0010968764198135902,False,True,0.08705774375467135,True,0.21399562228639302,-0.12693787853172167
2025-04-21,PANW,AZO,0.7571428571428571,0.9714285714285714,0.018043041471,0.027147600156714285,0.009104558685714286,0.002,0.008178631122750432,-0.0010740724370361457,False,True,0.054772660438414666,True,0.18853504812164812,-0.13376238768323345
2025-04-22,PANW,MELI,0.7476190476190476,0.9714285714285714,0.018043041471,0.027147600156714285,0.009104558685714286,0.002,0.0081635753759845,-0.0010590166902702128,False,True,0.2159193174029037,True,0.0768772969317435,0.1390420204711602
2025-04-23,PANW,MMM,0.7476190476190476,0.9714285714285714,0.018043041471,0.027147600156714285,0.009104558685714286,0.002,0.0081635753759845,-0.0010590166902702128,False,True,0.07848510231619987,True,0.05737336110379876,0.021111741212401114
2025-04-24,PANW,MMM,0.7523809523809524,0.9666666666666667,0.018043041471,0.026603338537666665,0.008560297066666667,0.002,0.008146480762984043,-0.0015861836963173767,False,True,0.08027219231554028,True,0.04341269671438153,0.036859495601158754
2025-04-25,PANW,MMM,0.6857142857142857,0.9666666666666667,0.018023242292071428,0.026603338537666665,0.008580096245595237,0.002,0.008092892206183224,-0.0015127959605879876,False,True,0.08911887194935386,True,0.032609968308215054,0.05650890364113881
2025-04-28,PANW,MMM,0.6904761904761905,0.9666666666666667,0.018025642192547618,0.026603338537666665,0.008577696345119047,0.002,0.008094156881120425,-0.0015164605360013781,False,True,0.07954960043517567,True,0.006161313650571154,0.07338828678460452
2025-04-29,PANW,MMM,0.7142857142857143,0.9619047619047619,0.01803764169492857,0.02605907691861905,0.00802143522369048,0.002,0.008075638515811218,-0.0020542032921207383,False,True,0.08244787064293635,True,-0.0059379735465335814,0.08838584418946993
2025-04-30,PANW,MO,0.6904761904761905,0.9619047619047619,0.018025642192547618,0.02605907691861905,0.008033434726071431,0.002,0.008069250097666668,-0.002035815371595237,False,True,0.021918717324239223,True,0.033016555298343464,-0.011097837974104241
2025-05-01,KLAC,MO,0.6761904761904762,0.9666666666666667,0.018018442491119047,0.026603338537666665,0.008584896046547618,0.002,0.008090365610231909,-0.00150546956368429,False,True,0.017111247510553707,True,0.0946997570154009,-0.07758850950484719
2025-05-02,PANW,MA,0.6666666666666666,0.9809523809523809,0.01732678019616666,0.027555796371,0.01022901617483334,0.002,0.00813287888255606,9.613729227727925e-05,True,True,0.037157815940404015,True,0.047786052203501184,-0.010628236263097168
2025-05-05,SNPS,MO,0.7751196172248804,0.9712918660287081,0.0180488363280622,0.02713197542123923,0.009083139093177029,0.002,0.008207911619470798,-0.0011247725262937681,False,True,-0.019345137965479098,True,-0.0007601844807139102,-0.018584953484765188
2025-05-06,SNPS,MO,0.7655502392344498,0.9665071770334929,0.018043041471,0.026585109679612445,0.008542068208612447,0.002,0.008166758202731361,-0.0016246899941189143,False,True,-0.024954825237504696,True,0.003454454639762128,-0.028409279877266824
2025-05-07,ANET,VRTX,0.7416267942583732,0.9904306220095693,0.018043041471,0.027555796371,0.0095127549,0.002,0.008172794245500058,-0.0006600393455000594,False,True,0.04864989199150149,True,0.11435778321101275,-0.06570789121951126
2025-05-08,SNPS,VRTX,0.7272727272727273,0.9856459330143541,0.018043041471,0.027555796371,0.0095127549,0.002,0.008150576105273862,-0.0006378212052738624,False,True,0.049789416570587886,True,0.02665147086323283,0.023137945707355057
2025-05-09,SNPS,VRTX,0.722488038277512,0.9808612440191388,0.018041775494791863,0.027555796371,0.009514020876208135,0.002,0.00814642234268867,-0.0006324014664805351,False,True,0.027653217178027267,True,-0.002353690638710715,0.030006907816737982
2025-05-12,SNPS,VRTX,0.7320574162679426,0.9760765550239234,0.018043041471,0.027555796371,0.0095127549,0.002,0.008157951332976572,-0.000645196432976571,False,True,0.047314820466218155,True,-0.029047352869016718,0.07636217333523487
2025-05-13,SNPS,MELI,0.7559808612440191,0.9760765550239234,0.018043041471,0.027555796371,0.0095127549,0.002,0.008195286529243976,-0.0006825316292439756,False,True,-0.07612321826857449,True,-0.04379319260951775,-0.03233002565905674
2025-05-14,SNPS,MELI,0.7607655502392344,0.9808612440191388,0.018043041471,0.027555796371,0.0095127549,0.002,0.008202843881716673,-0.0006900889817166734,False,True,-0.08293479216062505,True,-0.06923494882100878,-0.013699843339616269
2025-05-15,SNPS,MELI,0.7607655502392344,0.9808612440191388,0.018043041471,0.027555796371,0.0095127549,0.002,0.008202843881716673,-0.0006900889817166734,False,True,-0.05035355679991904,True,-0.06807532514097248,0.017721768341053434
2025-05-16,SNPS,MELI,0.7607655502392344,0.9808612440191388,0.018043041471,0.027555796371,0.0095127549,0.002,0.008202843881716673,-0.0006900889817166734,False,True,-0.07325231641707042,True,-0.07870005445744344,0.005447738040373018
2025-05-19,SNPS,MELI,0.7703349282296651,0.9856459330143541,0.018043041471,0.027555796371,0.0095127549,0.002,0.00821804720819813,-0.0007052923081981308,False,True,-0.06841628390476584,True,-0.08143750398034788,0.01302122007558204
2025-05-20,SNPS,STLD,0.7751196172248804,0.9665071770334929,0.0180488363280622,0.026585109679612445,0.008536273351550244,0.002,0.008183481348394084,-0.0016472079968438392,False,True,-0.04772714056525862,True,-0.06167988115269618,0.013952740587437562
2025-05-21,SNPS,STLD,0.7980769230769231,0.9711538461538461,0.01916100312576923,0.027116200447923077,0.007955197322153846,0.002,0.008499692740394074,-0.0025444954182402284,False,True,-0.0189389938973491,True,-0.06455072553194674,0.04561173163459764
2025-05-22,SNPS,TEAM,0.8028846153846154,0.9711538461538461,0.019393911803846156,0.027116200447923077,0.007722288644076921,0.002,0.008564809212220538,-0.002842520568143617,False,True,-0.029736045534668465,True,-0.03983160243374695,0.010095556899078484
2025-05-23,SNPS,TEAM,0.5528846153846154,0.9759615384615384,0.012074424989,0.027555796371,0.015481371381999998,0.002,0.008086643904005276,0.005394727477994723,True,True,-0.06026151748323383,True,-0.047910313061724774,-0.012351204421509054
2025-05-27,ANET,STLD,0.8653846153846154,0.9567307692307693,0.020465291723,0.02546771573638462,0.005002424013384618,0.002,0.008312126135801647,-0.005309702122417029,False,True,0.037720922577613614,True,0.09483775552900875,-0.057116832951395136
2025-05-28,ANET,MELI,0.8846153846153846,0.9567307692307693,0.020729860501461538,0.02546771573638462,0.00473785523492308,0.002,0.008213301130242177,-0.005475445895319097,False,True,0.0057199433702779245,True,0.15074674341817884,-0.14502680004790092
2025-05-29,ANET,MELI,0.875,0.9615384615384616,0.020465291723,0.02601721064023077,0.00555191891723077,0.002,0.008225499084117339,-0.004673580166886568,False,True,0.01963876228708461,True,0.180863322707012,-0.1612245604199274
2025-05-30,ANET,MELI,0.875,0.9615384615384616,0.020465291723,0.02601721064023077,0.00555191891723077,0.002,0.008225499084117339,-0.004673580166886568,False,True,-0.035489558710425695,True,0.10169308316940917,-0.13718264187983487
2025-06-02,MDB,MELI,0.8365384615384616,0.9615384615384616,0.020465291723,0.02601721064023077,0.00555191891723077,0.002,0.008688324065269757,-0.0051364051480389875,False,True,-0.0500372600927097,True,0.055122542842741984,-0.10515980293545169
2025-06-03,MDB,MELI,0.8413461538461539,0.9663461538461539,0.020465291723,0.026566705544076925,0.006101413821076925,0.002,0.008648488880615821,-0.004547075059538896,False,True,-0.02327538618260183,True,0.05812847773846297,-0.0814038639210648
2025-06-04,MA,MELI,0.8605769230769231,0.9663461538461539,0.020465291723,0.026566705544076925,0.006101413821076925,0.002,0.008414333407895151,-0.004312919586818225,False,True,-0.03124246144634124,True,-0.03470893526028396,0.0034664738139427165
2025-06-05,MA,CRWD,0.8798076923076923,0.9951923076923077,0.02059757611223077,0.027555796371,0.006958220258769229,0.002,0.008298408690604624,-0.0033401884318353947,False,True,0.08390082937109522,True,-0.046905759329263885,0.1308065887003591
2025-06-06,ANET,CRWD,0.8701923076923077,0.9951923076923077,0.020465291723,0.027555796371,0.007090504647999998,0.002,0.00834593527141767,-0.003255430623417672,False,True,0.10577315094592077,True,0.09793383707302383,0.007839313872896936
2025-06-09,ANET,CRWD,0.8653846153846154,0.9951923076923077,0.020465291723,0.027555796371,0.007090504647999998,0.002,0.008400236857676512,-0.0033097322096765137,False,True,0.04161229917472342,True,0.13436504138030658,-0.09275274220558316
2025-06-10,ANET,CRWD,0.8653846153846154,0.9951923076923077,0.020465291723,0.027555796371,0.007090504647999998,0.002,0.008400236857676512,-0.0033097322096765137,False,True,0.003081892714253076,True,0.1524254405042058,-0.14934354778995274
2025-06-11,MA,CRWD,0.875,0.9951923076923077,0.020465291723,0.027555796371,0.007090504647999998,0.002,0.008292782767972729,-0.003202278119972731,False,True,-0.011521014227831472,True,-0.06026304716088737,0.0487420329330559
