ensemble,top_n,policy,hold_floor,score_edge,fold,cost_bps,days,total_return,cagr,max_drawdown,annual_turnover,trade_days,execution_skips,positive_month_share,total_cost_fraction_sum,execution_skip_rate,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown
SHORT_20_60,5,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.20863646371108568,-0.11062073551949048,-0.42192985543694084,0.6590250779390321,6,0,0.5416666666666666,0.0026308699539947075,0.0,,,
SHORT_20_60,5,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.21071754815677013,-0.11179325065651369,-0.42243659182421256,0.6590250779390321,6,0,0.5416666666666666,0.005261739907989415,0.0,,,
SHORT_20_60,10,MONTHLY,,,WF_2019_2020,20.0,505,2.519372441866614,0.8736633414358443,-0.3093184106774446,4.0921758487021815,24,0,0.7916666666666666,0.016401180980909535,0.0,,,
SHORT_20_60,10,MONTHLY,,,WF_2019_2020,40.0,505,2.462056220895051,0.85837375683532,-0.3096193404634372,4.0921758487021815,24,0,0.75,0.03280236196181907,0.0,,,
SHORT_20_60,10,MONTHLY,,,WF_2021_2022,20.0,503,-0.0018238710665950952,-0.0009141647173448453,-0.376409849068466,4.007462417664255,24,0,0.5416666666666666,0.01599804441337397,0.0,,,
SHORT_20_60,10,MONTHLY,,,WF_2021_2022,40.0,503,-0.017683638602931318,-0.008898835450927622,-0.3803061197290758,4.007462417664255,24,0,0.5416666666666666,0.03199608882674794,0.0,,,
SHORT_20_60,10,WEEKLY,,,WF_2019_2020,20.0,505,2.5419724200021596,0.8796577534897507,-0.33839330087967756,9.398964824235186,105,0,0.7916666666666666,0.03767045425586325,0.0,,,
SHORT_20_60,10,WEEKLY,,,WF_2019_2020,40.0,505,2.410936234126251,0.8446297246639949,-0.33998189777452825,9.398964824235186,105,0,0.7916666666666666,0.0753409085117265,0.0,,,
SHORT_20_60,10,WEEKLY,,,WF_2021_2022,20.0,503,0.09550653391040909,0.046759388413204706,-0.3523526366928994,9.356156989405466,104,0,0.625,0.03735037274342025,0.0,,,
SHORT_20_60,10,WEEKLY,,,WF_2021_2022,40.0,503,0.055314602516453704,0.027340043427400706,-0.36095412773274715,9.356156989405466,104,0,0.625,0.0747007454868405,0.0,,,
SHORT_20_60,10,DAILY,,,WF_2019_2020,20.0,505,2.203993722937643,0.7879079005394733,-0.3502209761399383,23.272262655062953,504,0,0.75,0.09327375111751421,0.0,,,
SHORT_20_60,10,DAILY,,,WF_2019_2020,40.0,505,1.9185258046718272,0.7065586200281928,-0.3530139437029266,23.272262655062953,504,0,0.75,0.18654750223502842,0.0,,,
SHORT_20_60,10,DAILY,,,WF_2021_2022,20.0,503,-0.13534836957659135,-0.07026795453708345,-0.3962990817725067,23.457177590507342,502,0,0.5416666666666666,0.09364254228591423,0.0,,,
SHORT_20_60,10,DAILY,,,WF_2021_2022,40.0,503,-0.2126743937531338,-0.1128971758255114,-0.42066776983952014,23.457177590507342,502,0,0.5,0.18728508457182846,0.0,,,
SHORT_20_60,10,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,2.3841472285131795,0.837386060679792,-0.3717135623369894,5.086694767714899,88,0,0.7916666666666666,0.020387149664254166,0.0,,,
SHORT_20_60,10,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,2.3158244439125033,0.8187806589651092,-0.3725832690618135,5.086694767714899,88,0,0.75,0.04077429932850833,0.0,,,
SHORT_20_60,10,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.022875434574877396,-0.011526625227118337,-0.35028750797562713,3.4136559786299685,61,0,0.5833333333333334,0.01362753140675297,0.0,,,
SHORT_20_60,10,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.036106462692428676,-0.01825508942626186,-0.35324069020421367,3.4136559786299685,61,0,0.5833333333333334,0.02725506281350594,0.0,,,
SHORT_20_60,10,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,2.354952549565582,0.8294591202586734,-0.33471262059764095,3.5450542924094286,59,0,0.75,0.014208352521164773,0.0,,,
SHORT_20_60,10,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,2.3075998463797456,0.816528066081355,-0.33543211999576283,3.5450542924094286,59,0,0.75,0.028416705042329547,0.0,,,
SHORT_20_60,10,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,0.10997111522004377,0.053660938410383,-0.30839597246523487,1.6225799262645808,26,0,0.5416666666666666,0.006477442086595907,0.0,,,
SHORT_20_60,10,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,0.10280062693375713,0.050245297637157016,-0.3093104557272245,1.6225799262645808,26,0,0.5416666666666666,0.012954884173191813,0.0,,,
SHORT_20_60,10,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,2.288722716154896,0.8113472700392679,-0.3305606434183732,2.9182707529194505,46,0,0.75,0.011696243890669224,0.0,,,
SHORT_20_60,10,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,2.250462919117619,0.8008010348361745,-0.33076491474990555,2.9182707529194505,46,0,0.75,0.02339248778133845,0.0,,,
SHORT_20_60,10,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,0.1312641560170289,0.06373943063601817,-0.2723380554650492,0.8535232802957552,14,0,0.5833333333333334,0.0034073191268949596,0.0,,,
SHORT_20_60,10,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,0.12741361721898592,0.06192393761085779,-0.27260848954948336,0.8535232802957552,14,0,0.5833333333333334,0.006814638253789919,0.0,,,
SHORT_20_60,15,MONTHLY,,,WF_2019_2020,20.0,505,2.3363771701657443,0.8243975325355353,-0.3248792951922923,3.4363222737214962,24,0,0.75,0.013772561493883773,0.0,,,
SHORT_20_60,15,MONTHLY,,,WF_2019_2020,40.0,505,2.290697062076716,0.8118898222996338,-0.32517033697342357,3.4363222737214962,24,0,0.75,0.027545122987767547,0.0,,,
SHORT_20_60,15,MONTHLY,,,WF_2021_2022,20.0,503,-0.0713819433407068,-0.03642263189997652,-0.37476239762459407,3.4377129156568045,24,0,0.625,0.013723568226788671,0.0,,,
SHORT_20_60,15,MONTHLY,,,WF_2021_2022,40.0,503,-0.08405067082326201,-0.04303110175137603,-0.3784266405543818,3.4377129156568045,24,0,0.625,0.027447136453577343,0.0,,,
SHORT_20_60,15,WEEKLY,,,WF_2019_2020,20.0,505,2.39667033174226,0.8407758310151938,-0.34805275516641143,8.335415326001366,105,0,0.7916666666666666,0.033407815393894355,0.0,,,
SHORT_20_60,15,WEEKLY,,,WF_2019_2020,40.0,505,2.2850014420088818,0.8103242163155457,-0.34928395762143816,8.335415326001366,105,0,0.7916666666666666,0.06681563078778871,0.0,,,
SHORT_20_60,15,WEEKLY,,,WF_2021_2022,20.0,503,0.0015544783803074225,0.0007784825824870278,-0.36588047619515096,8.056837804565527,104,0,0.5833333333333334,0.032163408061083025,0.0,,,
SHORT_20_60,15,WEEKLY,,,WF_2021_2022,40.0,503,-0.030165210497026473,-0.01522807998444653,-0.37410364920092054,8.056837804565527,104,0,0.5833333333333334,0.06432681612216605,0.0,,,
SHORT_20_60,15,DAILY,,,WF_2019_2020,20.0,505,2.09264601759377,0.7566273142365685,-0.34410051316282697,20.33241300409695,504,0,0.75,0.08149102037356318,0.0,,,
SHORT_20_60,15,DAILY,,,WF_2019_2020,40.0,505,1.8505288422649748,0.6866007868259794,-0.34724597715584626,20.33241300409695,504,0,0.75,0.16298204074712636,0.0,,,
SHORT_20_60,15,DAILY,,,WF_2021_2022,20.0,503,-0.06459940359622351,-0.03290309848036066,-0.3752306124605579,17.53472301201007,502,0,0.5833333333333334,0.06999972757969097,0.0,,,
SHORT_20_60,15,DAILY,,,WF_2021_2022,40.0,503,-0.12786004202266987,-0.06624265111239236,-0.39388616642909857,17.53472301201007,502,0,0.5833333333333334,0.13999945515938195,0.0,,,
SHORT_20_60,15,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,1.9865524458192807,0.7262933888601681,-0.3802957048753659,6.113026542288754,142,0,0.75,0.024500622252823973,0.0,,,
SHORT_20_60,15,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.914245799617046,0.7053093085109465,-0.38111905572339577,6.113026542288754,142,0,0.7083333333333334,0.049001244505647946,0.0,,,
SHORT_20_60,15,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.03379377916715476,-0.017075696274481134,-0.35421837001541057,3.736571050575956,93,0,0.5833333333333334,0.014916628876505604,0.0,,,
SHORT_20_60,15,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.0481041591817859,-0.02439631566681888,-0.3572470780910232,3.736571050575956,93,0,0.5833333333333334,0.029833257753011207,0.0,,,
SHORT_20_60,15,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,2.0139009380977044,0.734163741956211,-0.3473997850110738,3.896421761625529,89,0,0.7083333333333334,0.01561661102873724,0.0,,,
SHORT_20_60,15,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,1.9671833287385532,0.7206974789557228,-0.34818589359006424,3.896421761625529,89,0,0.7083333333333334,0.03123322205747448,0.0,,,
SHORT_20_60,15,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,0.08627174174550722,0.04232934585784065,-0.33732356684825526,1.4381379134205683,35,0,0.625,0.005741137860718618,0.0,,,
SHORT_20_60,15,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,0.08005040602684299,0.03933429222409468,-0.3379668301622861,1.4381379134205683,35,0,0.625,0.011482275721437236,0.0,,,
SHORT_20_60,15,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,2.0070722843013944,0.7322019539275015,-0.3489210063272712,3.29717568099988,75,0,0.7083333333333334,0.013214870784959835,0.0,,,
SHORT_20_60,15,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,1.967581357393085,0.720812656827853,-0.34966693333258925,3.29717568099988,75,0,0.7083333333333334,0.02642974156991967,0.0,,,
SHORT_20_60,15,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,0.17813364249287167,0.08559553600160141,-0.29892807908240593,1.1524759235516837,28,0,0.6666666666666666,0.0046007570598928325,0.0,,,
SHORT_20_60,15,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,0.17272310195051,0.08309493045028549,-0.29947478581695364,1.1524759235516837,28,0,0.6666666666666666,0.009201514119785665,0.0,,,
SHORT_20_60,20,MONTHLY,,,WF_2019_2020,20.0,505,2.209198576623949,0.7893566542349317,-0.3549524723995039,3.2454218182367582,24,0,0.7083333333333334,0.013007444588964785,0.0,,,
SHORT_20_60,20,MONTHLY,,,WF_2019_2020,40.0,505,2.1676883026206952,0.7777694378373496,-0.35523225915388157,3.2454218182367582,24,0,0.7083333333333334,0.02601488917792957,0.0,,,
SHORT_20_60,20,MONTHLY,,,WF_2021_2022,20.0,503,-0.006808296497235022,-0.003416729823832232,-0.32743875913500553,2.84591343202674,24,0,0.5833333333333334,0.011361067113567068,0.0,,,
SHORT_20_60,20,MONTHLY,,,WF_2021_2022,40.0,503,-0.01803715096485803,-0.0090775429472012,-0.33067303647881974,2.84591343202674,24,0,0.5833333333333334,0.022722134227134136,0.0,,,
SHORT_20_60,20,WEEKLY,,,WF_2019_2020,20.0,505,2.6453293380749807,0.9068310290749444,-0.3609397748547909,7.721196275202596,105,0,0.75,0.030946064436327865,0.0,,,
SHORT_20_60,20,WEEKLY,,,WF_2019_2020,40.0,505,2.534185223978129,0.877594449349737,-0.362122561099005,7.721196275202596,105,0,0.75,0.06189212887265573,0.0,,,
SHORT_20_60,20,WEEKLY,,,WF_2021_2022,20.0,503,-0.04058887372967457,-0.02054500042733942,-0.3524482532847921,7.293904875156686,104,0,0.5833333333333334,0.029117731366696938,0.0,,,
SHORT_20_60,20,WEEKLY,,,WF_2021_2022,40.0,503,-0.06813623967188576,-0.03473680626872799,-0.3605267431050392,7.293904875156686,104,0,0.5833333333333334,0.058235462733393875,0.0,,,
SHORT_20_60,20,DAILY,,,WF_2019_2020,20.0,505,2.1393376092327165,0.7698118254358759,-0.3744607327929649,17.243951411154622,504,0,0.7083333333333334,0.06911266240184988,0.0,,,
SHORT_20_60,20,DAILY,,,WF_2019_2020,40.0,505,1.9296313373385714,0.7097959939093048,-0.37670469874538104,17.243951411154622,504,0,0.7083333333333334,0.13822532480369976,0.0,,,
SHORT_20_60,20,DAILY,,,WF_2021_2022,20.0,503,-0.044956512514041314,-0.022781419256391655,-0.35868692126070334,16.5122995811075,502,0,0.5833333333333334,0.06591814832775453,0.0,,,
SHORT_20_60,20,DAILY,,,WF_2021_2022,40.0,503,-0.10589854779506658,-0.0545358262560901,-0.37781154651142157,16.5122995811075,502,0,0.5833333333333334,0.13183629665550906,0.0,,,
SHORT_20_60,20,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,2.129557036072221,0.7670582190196649,-0.36862070506611777,6.787049507354339,198,0,0.75,0.027202063501697946,0.0,,,
SHORT_20_60,20,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,2.045551204075223,0.7432275289909778,-0.36975271950176136,6.787049507354339,198,0,0.75,0.05440412700339589,0.0,,,
SHORT_20_60,20,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,0.05487190511694928,0.027124111302848863,-0.3207537796983073,4.025290983175937,137,0,0.625,0.016069217178869014,0.0,,,
SHORT_20_60,20,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,0.038051984119696236,0.018886185228573993,-0.3232889437268114,4.025290983175937,137,0,0.625,0.03213843435773803,0.0,,,
SHORT_20_60,20,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,2.0699586265753105,0.750184977733733,-0.35857683867772594,4.238050576220248,129,0,0.7083333333333334,0.01698583762691449,0.0,,,
SHORT_20_60,20,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,2.018238746725341,0.7354087844877149,-0.359200492690539,4.238050576220248,129,0,0.7083333333333334,0.03397167525382898,0.0,,,
SHORT_20_60,20,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,0.05887655363520694,0.029075794758780527,-0.32371291188266904,1.7527400665060848,58,0,0.625,0.006997049630575879,0.0,,,
SHORT_20_60,20,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,0.051490777212711336,0.02547342295362398,-0.3246802259438707,1.7527400665060848,58,0,0.625,0.013994099261151758,0.0,,,
SHORT_20_60,20,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,2.062999279678871,0.7482040168418309,-0.37519674913873435,3.900596037325002,116,0,0.75,0.01563334126070735,0.0,,,
SHORT_20_60,20,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,2.0154727366659255,0.7346149849330441,-0.37584669505178847,3.900596037325002,116,0,0.7083333333333334,0.0312666825214147,0.0,,,
SHORT_20_60,20,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,0.051797847044601664,0.025623445664196387,-0.3227588189329895,1.4936928862480416,50,0,0.6666666666666666,0.0059629168395457545,0.0,,,
SHORT_20_60,20,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,0.04554230894218203,0.02256290052828036,-0.32353869000523905,1.4936928862480416,50,0,0.6666666666666666,0.011925833679091509,0.0,,,
MEDIUM_60_120,5,MONTHLY,,,WF_2019_2020,20.0,505,2.445258224164669,0.8538687608163111,-0.3268333779050726,5.543925817226681,24,0,0.625,0.02221970268015455,0.0,,,
MEDIUM_60_120,5,MONTHLY,,,WF_2019_2020,40.0,505,2.369427969062866,0.833393787615698,-0.32766090649121116,5.543925817226681,24,0,0.625,0.0444394053603091,0.0,,,
MEDIUM_60_120,5,MONTHLY,,,WF_2021_2022,20.0,503,-0.331854094309032,-0.1829256605046896,-0.5500539732486927,3.1492083092006538,24,0,0.4583333333333333,0.012571839520062926,0.0,,,
MEDIUM_60_120,5,MONTHLY,,,WF_2021_2022,40.0,503,-0.3402095345353293,-0.1880608161178079,-0.5534051022052295,3.1492083092006538,24,0,0.4583333333333333,0.025143679040125853,0.0,,,
MEDIUM_60_120,5,WEEKLY,,,WF_2019_2020,20.0,505,2.102915192019805,0.7595355748779218,-0.32545755050110226,12.743357971470918,105,0,0.6666666666666666,0.05107456964756201,0.0,,,
MEDIUM_60_120,5,WEEKLY,,,WF_2019_2020,40.0,505,1.9482614220608743,0.7152130726949442,-0.3274267792252682,12.743357971470918,105,0,0.625,0.10214913929512402,0.0,,,
MEDIUM_60_120,5,WEEKLY,,,WF_2021_2022,20.0,503,-0.1976615688635902,-0.10446260484922931,-0.4895762642636686,7.477504270593927,104,0,0.4583333333333333,0.029850671810386874,0.0,,,
MEDIUM_60_120,5,WEEKLY,,,WF_2021_2022,40.0,503,-0.2212764939484161,-0.11776623893991123,-0.49895458227312506,7.477504270593927,104,0,0.4583333333333333,0.05970134362077375,0.0,,,
MEDIUM_60_120,5,DAILY,,,WF_2019_2020,20.0,505,1.8986051183393653,0.7007360383577954,-0.40471571286989494,33.836968186906674,504,0,0.5833333333333334,0.13561642011418945,0.0,,,
MEDIUM_60_120,5,DAILY,,,WF_2019_2020,40.0,505,1.5307254083731698,0.5893635916815976,-0.4080687690892504,33.836968186906674,504,0,0.5833333333333334,0.2712328402283789,0.0,,,
MEDIUM_60_120,5,DAILY,,,WF_2021_2022,20.0,503,-0.331266400871999,-0.1825656805003858,-0.5431696800313748,16.9922426600618,502,0,0.4583333333333333,0.06783411157151657,0.0,,,
MEDIUM_60_120,5,DAILY,,,WF_2021_2022,40.0,503,-0.3751508114443347,-0.20989538532706675,-0.5617850306374496,16.9922426600618,502,0,0.4583333333333333,0.13566822314303315,0.0,,,
MEDIUM_60_120,5,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,3.0260240422473768,1.0037304337294777,-0.3182168646343907,5.309382738301389,46,0,0.7083333333333334,0.02127966891144605,0.0,,,
MEDIUM_60_120,5,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,2.9411856921478767,0.982548037447639,-0.3192690709363727,5.309382738301389,46,0,0.7083333333333334,0.0425593378228921,0.0,,,
MEDIUM_60_120,5,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.4256885256061018,-0.24258425196257682,-0.5800011979651973,0.955701297883857,9,0,0.4166666666666667,0.0038152202605998414,0.0,,,
MEDIUM_60_120,5,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.4278772083031278,-0.24403174251182969,-0.5808451010611472,0.955701297883857,9,0,0.4166666666666667,0.007630440521199683,0.0,,,
MEDIUM_60_120,5,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,2.3916043323397935,0.8394053148977572,-0.2923090489952461,3.9019111435534293,35,0,0.7083333333333334,0.01563861212297208,0.0,,,
MEDIUM_60_120,5,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,2.3389370116814954,0.8250958986070571,-0.2928305564277063,3.9019111435534293,35,0,0.7083333333333334,0.03127722424594416,0.0,,,
MEDIUM_60_120,5,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.3718221072287844,-0.20778946927678021,-0.5562548604249418,0.7339204906149714,6,0,0.4166666666666667,0.002929857196661355,0.0,,,
MEDIUM_60_120,5,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.37366155688809666,-0.20895251307758367,-0.5567466855673966,0.7339204906149714,6,0,0.4166666666666667,0.00585971439332271,0.0,,,
MEDIUM_60_120,5,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,3.0335403396192433,1.005596268099048,-0.29715565333345084,2.980262867107929,26,0,0.7916666666666666,0.011944704348329399,0.0,,,
MEDIUM_60_120,5,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,2.985609389361518,0.9936679048510935,-0.2976697811210386,2.980262867107929,26,0,0.7916666666666666,0.023889408696658797,0.0,,,
MEDIUM_60_120,5,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.37484676465123323,-0.20970279713573814,-0.5581735494345996,0.7347646374652231,6,0,0.4166666666666667,0.0029332270844841845,0.0,,,
MEDIUM_60_120,5,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.37667946111395434,-0.21086436628786398,-0.5586647374970636,0.7347646374652231,6,0,0.4166666666666667,0.005866454168968369,0.0,,,
MEDIUM_60_120,10,MONTHLY,,,WF_2019_2020,20.0,505,2.0672848331790754,0.7494241554588119,-0.33398727401254713,4.502728527261145,24,0,0.7083333333333334,0.01804665004973713,0.0,,,
MEDIUM_60_120,10,MONTHLY,,,WF_2019_2020,40.0,505,2.0123595231291627,0.7337211072004928,-0.3345545759181874,4.502728527261145,24,0,0.7083333333333334,0.03609330009947426,0.0,,,
MEDIUM_60_120,10,MONTHLY,,,WF_2021_2022,20.0,503,-0.0684050373900208,-0.03487630900193783,-0.42244034523329466,3.402932377365256,24,0,0.5833333333333334,0.013584722109640663,0.0,,,
MEDIUM_60_120,10,MONTHLY,,,WF_2021_2022,40.0,503,-0.08098729473230981,-0.0414289734157155,-0.4259520610719847,3.402932377365256,24,0,0.5833333333333334,0.027169444219281327,0.0,,,
MEDIUM_60_120,10,WEEKLY,,,WF_2019_2020,20.0,505,2.794928260812177,0.945486924709064,-0.33224002238600714,10.905932215182359,105,0,0.7083333333333334,0.043710283878310247,0.0,,,
MEDIUM_60_120,10,WEEKLY,,,WF_2019_2020,40.0,505,2.6325008555978697,0.9034794980964593,-0.3339241893185054,10.905932215182359,105,0,0.7083333333333334,0.08742056775662049,0.0,,,
MEDIUM_60_120,10,WEEKLY,,,WF_2021_2022,20.0,503,-0.2007281778292086,-0.10617905752934997,-0.4692937216433969,8.190661395415288,104,0,0.4583333333333333,0.03269764033249119,0.0,,,
MEDIUM_60_120,10,WEEKLY,,,WF_2021_2022,40.0,503,-0.22645631921507292,-0.1207111394046948,-0.4772244060166171,8.190661395415288,104,0,0.4583333333333333,0.06539528066498237,0.0,,,
MEDIUM_60_120,10,DAILY,,,WF_2019_2020,20.0,505,1.889096457191675,0.6979497009445979,-0.3560486324333674,29.30538813253583,504,0,0.7083333333333334,0.11745413497563964,0.0,,,
MEDIUM_60_120,10,DAILY,,,WF_2019_2020,40.0,505,1.5687726886529019,0.6012427212264115,-0.3600634952573014,29.30538813253583,504,0,0.7083333333333334,0.23490826995127928,0.0,,,
MEDIUM_60_120,10,DAILY,,,WF_2021_2022,20.0,503,-0.28175102084336445,-0.15278304034711965,-0.5033556874832446,20.128586127252376,502,0,0.5,0.0803545938254599,0.0,,,
MEDIUM_60_120,10,DAILY,,,WF_2021_2022,40.0,503,-0.3372295601163722,-0.18622565592205687,-0.522426650228486,20.128586127252376,502,0,0.4166666666666667,0.1607091876509198,0.0,,,
MEDIUM_60_120,10,EVENT_LOOSE,0.7,0.03,WF_2019_2020,20.0,505,1.8910569406305249,0.6985245599202936,-0.3593221147987319,6.464510636428946,105,0,0.7083333333333334,0.02590934818568744,0.0,,,
MEDIUM_60_120,10,EVENT_LOOSE,0.7,0.03,WF_2019_2020,40.0,505,1.817081103183129,0.676696004057187,-0.36052506677377616,6.464510636428946,105,0,0.7083333333333334,0.05181869637137488,0.0,,,
MEDIUM_60_120,10,EVENT_LOOSE,0.7,0.03,WF_2021_2022,20.0,503,-0.21609790159959585,-0.11483179464518944,-0.44767361128238115,2.1994167544977095,36,0,0.5,0.008780211329463081,0.0,,,
MEDIUM_60_120,10,EVENT_LOOSE,0.7,0.03,WF_2021_2022,40.0,503,-0.2229539944747967,-0.1187188798312302,-0.4496927786382312,2.1994167544977095,36,0,0.5,0.017560422658926163,0.0,,,
MEDIUM_60_120,10,EVENT_BALANCED,0.8,0.05,WF_2019_2020,20.0,505,2.1982096706895553,0.7862965449788313,-0.3610297092759207,4.022454313649359,68,0,0.7083333333333334,0.016121741495181953,0.0,,,
MEDIUM_60_120,10,EVENT_BALANCED,0.8,0.05,WF_2019_2020,40.0,505,2.1470403334946413,0.7719774137729973,-0.3618330270601785,4.022454313649359,68,0,0.7083333333333334,0.032243482990363906,0.0,,,
MEDIUM_60_120,10,EVENT_BALANCED,0.8,0.05,WF_2021_2022,20.0,503,-0.19658956068660605,-0.10386334927916996,-0.44831162747894515,1.4081321470688708,20,0,0.5,0.005621352936314619,0.0,,,
MEDIUM_60_120,10,EVENT_BALANCED,0.8,0.05,WF_2021_2022,40.0,503,-0.20109583326531322,-0.10638506331753372,-0.44965145192351375,1.4081321470688708,20,0,0.5,0.011242705872629238,0.0,,,
MEDIUM_60_120,10,EVENT_STRICT,0.85,0.1,WF_2019_2020,20.0,505,2.2607449264747683,0.8036413325950258,-0.3527048457132713,3.692478406167087,60,0,0.7083333333333334,0.014799219008844278,0.0,,,
MEDIUM_60_120,10,EVENT_STRICT,0.85,0.1,WF_2019_2020,40.0,505,2.212822109414232,0.7903645576065936,-0.3536145375989742,3.692478406167087,60,0,0.7083333333333334,0.029598438017688557,0.0,,,
MEDIUM_60_120,10,EVENT_STRICT,0.85,0.1,WF_2021_2022,20.0,503,-0.17899065373090806,-0.09408195701521449,-0.4443186517505455,0.8530204882584267,13,0,0.5,0.00340531194915864,0.0,,,
MEDIUM_60_120,10,EVENT_STRICT,0.85,0.1,WF_2021_2022,40.0,503,-0.18178355355300602,-0.09562720364004917,-0.4450569790838873,0.8530204882584267,13,0,0.5,0.00681062389831728,0.0,,,
MEDIUM_60_120,15,MONTHLY,,,WF_2019_2020,20.0,505,1.6623316024860086,0.6300841403977218,-0.3685360906191304,4.30939301593943,24,0,0.75,0.017271773595630258,0.0,,,
MEDIUM_60_120,15,MONTHLY,,,WF_2019_2020,40.0,505,1.6166925548013706,0.6160795430177359,-0.3689786185246795,4.30939301593943,24,0,0.75,0.034543547191260515,0.0,,,
MEDIUM_60_120,15,MONTHLY,,,WF_2021_2022,20.0,503,-0.08063251925562476,-0.041243600147787385,-0.4378733115587774,3.288403067741933,24,0,0.5,0.013127513833922161,0.0,,,
MEDIUM_60_120,15,MONTHLY,,,WF_2021_2022,40.0,503,-0.09263351052093349,-0.047534173597020946,-0.44108905674665233,3.288403067741933,24,0,0.5,0.026255027667844322,0.0,,,
MEDIUM_60_120,15,WEEKLY,,,WF_2019_2020,20.0,505,1.886460900555695,0.6971765868861557,-0.39474517595115954,10.115737746338036,105,0,0.75,0.04054323461825958,0.0,,,
MEDIUM_60_120,15,WEEKLY,,,WF_2019_2020,40.0,505,1.7716947934624487,0.663161186468058,-0.39645038094780993,10.115737746338036,105,0,0.75,0.08108646923651916,0.0,,,
MEDIUM_60_120,15,WEEKLY,,,WF_2021_2022,20.0,503,-0.11309122747320188,-0.058354001757315754,-0.4334691448793031,7.752066737842053,104,0,0.5833333333333334,0.030946742612178994,0.0,,,
MEDIUM_60_120,15,WEEKLY,,,WF_2021_2022,40.0,503,-0.14013333644395787,-0.07284919832670977,-0.44139969887694896,7.752066737842053,104,0,0.5833333333333334,0.06189348522435799,0.0,,,
MEDIUM_60_120,15,DAILY,,,WF_2019_2020,20.0,505,1.8026743601578588,0.6724116300698386,-0.39141998473715955,26.586153292959597,504,0,0.75,0.10655561438844918,0.0,,,
MEDIUM_60_120,15,DAILY,,,WF_2019_2020,40.0,505,1.5192687653928987,0.585769094863348,-0.395096369943267,26.586153292959597,504,0,0.75,0.21311122877689836,0.0,,,
MEDIUM_60_120,15,DAILY,,,WF_2021_2022,20.0,503,-0.13017752039969732,-0.06748654780677521,-0.4385425998672158,19.656475665289488,502,0,0.5833333333333334,0.0784698988860366,0.0,,,
