date,effective_n,top1,top5,top10,n_gt_1pct,n_gt_2pct,n_gt_5pct
2023-03-30,41.999035985760436,0.060101963685116604,0.23774822576816787,0.3801779047084122,36,14,1
2023-03-31,43.737091505880514,0.05335104707785546,0.22410736900171793,0.3613389257277556,36,16,2
2023-04-03,43.689033895227524,0.05502933041348042,0.21794355140477326,0.3687170282802229,34,14,2
2023-04-04,42.651334371802996,0.05930749972795787,0.22115926453797435,0.3635690189536578,36,16,2
2023-04-05,43.62677055560594,0.05350265069135583,0.21631986253410418,0.3630211784963459,36,19,1
2023-04-06,44.89854413586611,0.059066098186549176,0.21183381170277382,0.35076696203430807,35,17,1
2023-04-10,43.57414765392113,0.05916832650276395,0.22070603032085062,0.36493049595894667,37,16,2
2023-04-11,46.258948175012556,0.04906656062564991,0.19584143950391814,0.3479139178943152,40,16,0
2023-04-12,45.69185569600628,0.04712244225257945,0.20073965448242514,0.35592513367073625,35,15,0
2023-04-13,43.482313700507866,0.055248439737726404,0.21759754542310414,0.3721479820941261,37,14,2
2023-04-14,45.24795708486709,0.04963619627829506,0.20947439129170697,0.35820305272831043,36,16,0
2023-04-17,44.01262546798176,0.05106958008362738,0.21337723687675983,0.364227783396739,35,15,1
2023-04-18,42.88201217324767,0.054222196079553725,0.2175641684904276,0.3669162602212765,37,18,1
2023-04-19,44.017491000574054,0.05684522848036732,0.20939156594544697,0.35975149919974736,39,18,1
2023-04-20,43.23362852725685,0.056449690191433304,0.2141582597201251,0.3639901063454108,37,17,1
2023-04-21,43.778043246363175,0.057339667313627905,0.21434240099233334,0.36137191417520076,35,18,1
2023-04-24,43.38599320467665,0.0569100890752646,0.21241520614033543,0.3616438272158343,36,17,1
2023-04-25,43.624652403817386,0.05799999453109442,0.20868884870317128,0.36191960567081893,35,18,1
2023-04-26,42.86885937551349,0.059099619231185695,0.22509427360662282,0.3705775329887978,35,16,1
2023-04-27,43.60604108055888,0.05767375234757365,0.21230343587855288,0.3676571987515935,34,17,1
2023-04-28,43.07718828305846,0.060016441234622735,0.2130630282633701,0.363506679205169,36,18,1
2023-05-01,44.196416209165925,0.0570028829921487,0.21186287993892344,0.3530802588020723,37,17,1
2023-05-02,44.08277465865265,0.05306471079331934,0.22329351774477915,0.3630587997893019,37,16,1
2023-05-03,43.49071089874706,0.06777207037152715,0.21823933784467486,0.3568932049819482,40,16,1
2023-05-04,45.661622244474664,0.05959676452427102,0.20832690322064523,0.3412125022790498,39,16,1
2023-05-05,44.80469785922633,0.05710000687606053,0.20932421499218845,0.34335010084893053,38,16,1
2023-05-08,46.410068198404176,0.04973465737650624,0.20666695983171013,0.34056475933996583,37,15,0
2023-05-09,47.20641624144068,0.058573989287897386,0.19318433946285116,0.32796549938768094,38,17,1
2023-05-10,47.87007508171105,0.05150020698483132,0.18457420208551129,0.3282607238953466,35,16,1
2023-05-11,46.64753052176254,0.05263712575856125,0.18499237391898346,0.3300513574000161,35,19,1
2023-05-12,48.558637854119304,0.04136731415037969,0.17637202424726184,0.3176527328605403,36,18,0
2023-05-15,48.09816126130002,0.04046968815152531,0.17651894394551373,0.3248042535710219,35,16,0
2023-05-16,48.14232333812155,0.04620652979137541,0.18106258689418803,0.3288799280588236,36,18,0
2023-05-17,47.51094520853955,0.04715162223833128,0.18599949505715854,0.3393936997534932,34,16,0
2023-05-18,47.8338217477813,0.048228513747404354,0.1848178460305118,0.32961340861357663,35,19,0
2023-05-19,46.483269047497025,0.045454993265308434,0.1961257352012863,0.34239035899573456,35,17,0
2023-05-22,46.98286116190797,0.047469894100037185,0.18884208808116082,0.33076989847487,34,19,0
2023-05-23,46.559416255533534,0.04630549963610315,0.18726201804486434,0.33619043121341785,34,18,0
2023-05-24,46.10792971667202,0.041453690339849046,0.19347073726802294,0.34934177239906644,35,19,0
2023-05-25,44.698955400979834,0.04755694892800088,0.2078960446696894,0.3589840404556658,37,17,0
2023-05-26,44.73209769175837,0.04515317144768382,0.19345206187881864,0.34910022641931876,34,17,0
2023-05-30,42.75057692364468,0.0588888767366281,0.2083667903819169,0.36686930213418223,38,16,1
2023-05-31,43.56095050704605,0.04943040804441281,0.20402774034644136,0.3618063522943462,35,18,0
2023-06-01,43.860646698063576,0.04980607476478844,0.21084839204391123,0.36240825113043273,37,18,0
2023-06-02,43.5655855426025,0.048875122173482236,0.21044585717995865,0.35273972815988575,34,21,0
2023-06-05,45.39489213290778,0.048114535638130757,0.19826033902695558,0.35071578172987816,37,19,0
2023-06-06,43.77353850864563,0.0585064352039105,0.21787209293066784,0.3640881178881319,37,16,1
2023-06-07,46.66453082400116,0.05845238171170617,0.19651378328406582,0.33931017501445315,36,17,1
2023-06-08,47.45996058898019,0.04851403486803724,0.184750984404775,0.33008547645459096,38,21,0
