horizon_skill_beta,uncertainty_z,entry_hurdle_bps,sparsity_bps,rebalance_extra_edge_bps,cagr_20bps,robust_excess_cagr_20bps,excess_vs_spy_20bps,excess_vs_qqq_20bps,excess_vs_uew_20bps,cagr_40bps,robust_excess_cagr_40bps,max_drawdown_20bps,annual_turnover_20bps,median_holdings_20bps,max_holdings_20bps,median_max_name_weight_20bps,p95_max_name_weight_20bps,mean_cash_weight_20bps,execution_blocked_rate_20bps,target_deviation_rate_20bps,qualified,return_first_rank
0.0,0.5,0.0,250.0,50.0,0.018630154825681755,-0.2305258921776816,-0.00773586221489353,0.09189242797726949,-0.2305258921776816,0.010199606387166993,-0.23895644061619636,-0.03414481393972868,4.154472027400237,143.0,170,0.15201469639077397,0.24701549281544163,0.002054500988209692,0.4936490516649051,0.9865274038299111,False,59
0.0,0.5,100.0,250.0,50.0,0.018630154825681755,-0.2305258921776816,-0.00773586221489353,0.09189242797726949,-0.2305258921776816,0.010199606387166993,-0.23895644061619636,-0.03414481393972868,4.154472027400237,143.0,170,0.15201469639077397,0.24701549281544163,0.002054500988209692,0.4936490516649051,0.9865274038299111,False,60
0.0,0.5,250.0,250.0,50.0,0.018630154825681755,-0.2305258921776816,-0.00773586221489353,0.09189242797726949,-0.2305258921776816,0.010199606387166993,-0.23895644061619636,-0.03414481393972868,4.154472027400237,143.0,170,0.15201469639077397,0.24701549281544163,0.002054500988209692,0.4936490516649051,0.9865274038299111,False,61
0.75,1.0,0.0,0.0,50.0,0.018400647517436974,-0.23075539948592638,-0.00796536952313831,0.0916629206690247,-0.23075539948592638,0.011007096030320351,-0.238148950973043,-0.032207616583153076,3.6423862889848286,142.0,168,0.15248844237277692,0.24407021339902182,0.0020622769696679497,0.4947445148805331,0.9886810665639828,False,62
1.5,1.0,0.0,0.0,50.0,0.018230232134525792,-0.23092581486883756,-0.008135784906049492,0.09149250528611352,-0.23092581486883756,0.010804987220778717,-0.23835105978258464,-0.03233677378046296,3.658672113844467,143.0,168,0.15314336834253592,0.24403887434904228,0.002062505043602831,0.49468482262379554,0.9885650849380625,False,63
0.75,1.0,0.0,250.0,0.0,0.018201367210720854,-0.2309546797926425,-0.008164649829854431,0.09146364036230858,-0.2309546797926425,0.008266015882844258,-0.2408900311205191,-0.03659303396780955,4.745652550245763,138.0,168,0.1878880839418703,0.23295835917015228,0.002083497640100527,0.4918153730815747,0.9828663760016053,False,64
0.0,1.0,0.0,0.0,50.0,0.017903459299468905,-0.23125258770389445,-0.00846255774110638,0.09116573245105664,-0.23125258770389445,0.010255955888527346,-0.238900091114836,-0.032273049551464816,3.7697730325894265,140.0,164,0.1525482756133536,0.24444758332623778,0.0020611488165772863,0.4944555138950823,0.9881002638661962,False,65
0.0,0.0,0.0,0.0,0.0,0.017674047480896293,-0.23148199952246706,-0.008691969559678991,0.09093632063248402,-0.23148199952246706,0.012176059352821733,-0.23697998765054162,-0.030203103062161007,3.644931296404136,146.0,168,0.20032518611101238,0.22784270751752325,0.0020314149540569264,0.4947996516549806,0.988743490255921,False,66
0.0,0.0,100.0,0.0,0.0,0.017674047480896293,-0.23148199952246706,-0.008691969559678991,0.09093632063248402,-0.23148199952246706,0.012176059352821733,-0.23697998765054162,-0.030203103062161007,3.644931296404136,146.0,168,0.20032518611101238,0.22784270751752325,0.0020314149540569264,0.4947996516549806,0.988743490255921,False,67
0.0,0.0,250.0,0.0,0.0,0.017674047480896293,-0.23148199952246706,-0.008691969559678991,0.09093632063248402,-0.23148199952246706,0.012176059352821733,-0.23697998765054162,-0.030203103062161007,3.644931296404136,146.0,168,0.20032518611101238,0.22784270751752325,0.0020314149540569264,0.4947996516549806,0.988743490255921,False,68
