horizon_sessions,scheme,fold,expert_weights,economic_score,worst_cut_robust_excess,mean_rank_ic,positive_cut_share,winner_lift
120,ADAPTIVE_T075,WF_2017_2018,"{""HGB_ABS_RETURN_DECAY"": 0.2, ""HGB_BENCH_EXCESS_DECAY"": 0.2, ""HGB_RANK_DECAY"": 0.2, ""HGB_WINNER_DECAY"": 0.2, ""RIDGE_RANK_DECAY"": 0.2}",0.010036536813310728,0.004411023298585771,0.08993084260737846,1.0,1.3289044283480351
120,ADAPTIVE_T075,WF_2019_2020,"{""HGB_ABS_RETURN_DECAY"": 0.4282332218465768, ""HGB_BENCH_EXCESS_DECAY"": 0.17422489164397142, ""HGB_RANK_DECAY"": 0.037070890205234866, ""HGB_WINNER_DECAY"": 0.3234001060989821, ""RIDGE_RANK_DECAY"": 0.037070890205234866}",-0.010527509716041957,-0.047766614095035353,0.07968553324610307,0.3333333333333333,2.398287119009084
120,ADAPTIVE_T075,WF_2021_2022,"{""HGB_ABS_RETURN_DECAY"": 0.3651719552456512, ""HGB_BENCH_EXCESS_DECAY"": 0.12335677759354968, ""HGB_RANK_DECAY"": 0.13460557951706897, ""HGB_WINNER_DECAY"": 0.33085158183316676, ""RIDGE_RANK_DECAY"": 0.046014105810563394}",-0.022225164901196293,-0.03563191430722803,-0.021274032882473183,0.0,1.433202752243945
120,ADAPTIVE_T075,WF_2023_2024,"{""HGB_ABS_RETURN_DECAY"": 0.10997592185730035, ""HGB_BENCH_EXCESS_DECAY"": 0.04474324291425168, ""HGB_RANK_DECAY"": 0.1569060317138581, ""HGB_WINNER_DECAY"": 0.6489573010687275, ""RIDGE_RANK_DECAY"": 0.03941750244586241}",0.02198521355289255,-0.005212788287455196,0.08887236740477583,0.6666666666666666,1.8991150702868715
120,ADAPTIVE_T150,WF_2017_2018,"{""HGB_ABS_RETURN_DECAY"": 0.2, ""HGB_BENCH_EXCESS_DECAY"": 0.2, ""HGB_RANK_DECAY"": 0.2, ""HGB_WINNER_DECAY"": 0.2, ""RIDGE_RANK_DECAY"": 0.2}",0.010036536813310728,0.004411023298585771,0.08993084260737846,1.0,1.3289044283480351
120,ADAPTIVE_T150,WF_2019_2020,"{""HGB_ABS_RETURN_DECAY"": 0.3686702416099632, ""HGB_BENCH_EXCESS_DECAY"": 0.23515434458012016, ""HGB_RANK_DECAY"": 0.037896752547634235, ""HGB_WINNER_DECAY"": 0.3203819087146483, ""RIDGE_RANK_DECAY"": 0.037896752547634235}",-0.012518793137524834,-0.04891796095365903,0.07563495864184089,0.3333333333333333,2.3630339007786607
120,ADAPTIVE_T150,WF_2021_2022,"{""HGB_ABS_RETURN_DECAY"": 0.2861096029247572, ""HGB_BENCH_EXCESS_DECAY"": 0.1662896557159449, ""HGB_RANK_DECAY"": 0.17370617500254062, ""HGB_WINNER_DECAY"": 0.2723330399090706, ""RIDGE_RANK_DECAY"": 0.10156152644768679}",-0.020764801944071463,-0.03915333921598079,-0.011129422965748864,0.0,1.4080955507447812
120,ADAPTIVE_T150,WF_2023_2024,"{""HGB_ABS_RETURN_DECAY"": 0.17431077652579818, ""HGB_BENCH_EXCESS_DECAY"": 0.11118319783060061, ""HGB_RANK_DECAY"": 0.20820696401112163, ""HGB_WINNER_DECAY"": 0.42343182219850434, ""RIDGE_RANK_DECAY"": 0.08286723943397532}",0.026224109139614305,0.007000874372432768,0.1363958309836202,1.0,1.8526847078052011
120,ADAPTIVE_T250,WF_2017_2018,"{""HGB_ABS_RETURN_DECAY"": 0.2, ""HGB_BENCH_EXCESS_DECAY"": 0.2, ""HGB_RANK_DECAY"": 0.2, ""HGB_WINNER_DECAY"": 0.2, ""RIDGE_RANK_DECAY"": 0.2}",0.010036536813310728,0.004411023298585771,0.08993084260737846,1.0,1.3289044283480351
120,ADAPTIVE_T250,WF_2019_2020,"{""HGB_ABS_RETURN_DECAY"": 0.3395102936217918, ""HGB_BENCH_EXCESS_DECAY"": 0.2592279946494328, ""HGB_RANK_DECAY"": 0.04936728225722603, ""HGB_WINNER_DECAY"": 0.31208355662236686, ""RIDGE_RANK_DECAY"": 0.03981087284918231}",-0.012680211254825319,-0.04863427011070058,0.07527911827297143,0.3333333333333333,2.348077990014239
120,ADAPTIVE_T250,WF_2021_2022,"{""HGB_ABS_RETURN_DECAY"": 0.2518026083710976, ""HGB_BENCH_EXCESS_DECAY"": 0.1818276409899945, ""HGB_RANK_DECAY"": 0.18665082684326892, ""HGB_WINNER_DECAY"": 0.24445614800209658, ""RIDGE_RANK_DECAY"": 0.1352627757935424}",-0.019975174631587524,-0.040621482816207005,-0.007215762440935933,0.0,1.4018187503699902
120,ADAPTIVE_T250,WF_2023_2024,"{""HGB_ABS_RETURN_DECAY"": 0.19159430399818356, ""HGB_BENCH_EXCESS_DECAY"": 0.146288958375532, ""HGB_RANK_DECAY"": 0.21314993371012889, ""HGB_WINNER_DECAY"": 0.3263308612147788, ""RIDGE_RANK_DECAY"": 0.12263594270137691}",0.025491213473137122,0.008279798924767502,0.1541012205087456,1.0,1.7892676273424315
252,EQUAL,WF_2017_2018,"{""HGB_ABS_RETURN_DECAY"": 0.2, ""HGB_BENCH_EXCESS_DECAY"": 0.2, ""HGB_RANK_DECAY"": 0.2, ""HGB_WINNER_DECAY"": 0.2, ""RIDGE_RANK_DECAY"": 0.2}",-0.04629696797565721,-0.07375750863040992,-0.043118505127271355,0.0,1.0323099827743192
252,EQUAL,WF_2019_2020,"{""HGB_ABS_RETURN_DECAY"": 0.2, ""HGB_BENCH_EXCESS_DECAY"": 0.2, ""HGB_RANK_DECAY"": 0.2, ""HGB_WINNER_DECAY"": 0.2, ""RIDGE_RANK_DECAY"": 0.2}",-0.08281675718777474,-0.1774856673864821,0.20191612291761302,0.3333333333333333,3.23469995023273
252,EQUAL,WF_2021_2022,"{""HGB_ABS_RETURN_DECAY"": 0.2, ""HGB_BENCH_EXCESS_DECAY"": 0.2, ""HGB_RANK_DECAY"": 0.2, ""HGB_WINNER_DECAY"": 0.2, ""RIDGE_RANK_DECAY"": 0.2}",-0.007012369223673082,-0.05945849662739451,-0.129222334755595,0.3333333333333333,1.0162871610692619
252,EQUAL,WF_2023_2024,"{""HGB_ABS_RETURN_DECAY"": 0.2, ""HGB_BENCH_EXCESS_DECAY"": 0.2, ""HGB_RANK_DECAY"": 0.2, ""HGB_WINNER_DECAY"": 0.2, ""RIDGE_RANK_DECAY"": 0.2}",0.1116137174098105,0.07894258667346515,0.2903668231219228,1.0,2.5687714179632426
252,ADAPTIVE_T075,WF_2017_2018,"{""HGB_ABS_RETURN_DECAY"": 0.2, ""HGB_BENCH_EXCESS_DECAY"": 0.2, ""HGB_RANK_DECAY"": 0.2, ""HGB_WINNER_DECAY"": 0.2, ""RIDGE_RANK_DECAY"": 0.2}",-0.04629696797565721,-0.07375750863040992,-0.043118505127271355,0.0,1.0323099827743192
252,ADAPTIVE_T075,WF_2019_2020,"{""HGB_ABS_RETURN_DECAY"": 0.04528339420401881, ""HGB_BENCH_EXCESS_DECAY"": 0.11130357788233171, ""HGB_RANK_DECAY"": 0.038565108281376256, ""HGB_WINNER_DECAY"": 0.5995356058492189, ""RIDGE_RANK_DECAY"": 0.20531231378305423}",-0.022906401052516828,-0.13812776306998337,0.13921204366651851,0.3333333333333333,3.6200674757433675
252,ADAPTIVE_T075,WF_2021_2022,"{""HGB_ABS_RETURN_DECAY"": 0.03489175150958962, ""HGB_BENCH_EXCESS_DECAY"": 0.03489175150958962, ""HGB_RANK_DECAY"": 0.03489175150958962, ""HGB_WINNER_DECAY"": 0.8604329939616416, ""RIDGE_RANK_DECAY"": 0.03489175150958962}",-0.036188300492693205,-0.04502684393955153,-0.18523359276821388,0.0,1.27353113889622
252,ADAPTIVE_T075,WF_2023_2024,"{""HGB_ABS_RETURN_DECAY"": 0.051029134391956166, ""HGB_BENCH_EXCESS_DECAY"": 0.03701137727101069, ""HGB_RANK_DECAY"": 0.03701137727101069, ""HGB_WINNER_DECAY"": 0.8379367337950119, ""RIDGE_RANK_DECAY"": 0.03701137727101069}",0.023024416650342116,-0.01717784803359238,0.11561162560893233,0.6666666666666666,2.230298168362574
252,ADAPTIVE_T150,WF_2017_2018,"{""HGB_ABS_RETURN_DECAY"": 0.2, ""HGB_BENCH_EXCESS_DECAY"": 0.2, ""HGB_RANK_DECAY"": 0.2, ""HGB_WINNER_DECAY"": 0.2, ""RIDGE_RANK_DECAY"": 0.2}",-0.04629696797565721,-0.07375750863040992,-0.043118505127271355,0.0,1.0323099827743192
252,ADAPTIVE_T150,WF_2019_2020,"{""HGB_ABS_RETURN_DECAY"": 0.11522198391579379, ""HGB_BENCH_EXCESS_DECAY"": 0.18064270394350232, ""HGB_RANK_DECAY"": 0.03954221518962496, ""HGB_WINNER_DECAY"": 0.4192502720445683, ""RIDGE_RANK_DECAY"": 0.24534282490651052}",-0.03991042933657769,-0.15656441493207368,0.1696432844760332,0.3333333333333333,3.660901208658477
252,ADAPTIVE_T150,WF_2021_2022,"{""HGB_ABS_RETURN_DECAY"": 0.07122732786477579, ""HGB_BENCH_EXCESS_DECAY"": 0.04543197066053088, ""HGB_RANK_DECAY"": 0.038706852154079686, ""HGB_WINNER_DECAY"": 0.8032183516319242, ""RIDGE_RANK_DECAY"": 0.041415497688689566}",-0.03129536717557954,-0.04428046749316814,-0.18441314804834064,0.0,1.248268560878442
252,ADAPTIVE_T150,WF_2023_2024,"{""HGB_ABS_RETURN_DECAY"": 0.15469878719064445, ""HGB_BENCH_EXCESS_DECAY"": 0.09867379517884142, ""HGB_RANK_DECAY"": 0.0395972513024872, ""HGB_WINNER_DECAY"": 0.6268785691003556, ""RIDGE_RANK_DECAY"": 0.08015159722767126}",0.05448795537468836,0.02716107741258818,0.17612228158557722,1.0,2.1621594016689336
252,ADAPTIVE_T250,WF_2017_2018,"{""HGB_ABS_RETURN_DECAY"": 0.2, ""HGB_BENCH_EXCESS_DECAY"": 0.2, ""HGB_RANK_DECAY"": 0.2, ""HGB_WINNER_DECAY"": 0.2, ""RIDGE_RANK_DECAY"": 0.2}",-0.04629696797565721,-0.07375750863040992,-0.043118505127271355,0.0,1.0323099827743192
252,ADAPTIVE_T250,WF_2019_2020,"{""HGB_ABS_RETURN_DECAY"": 0.15425401382167453, ""HGB_BENCH_EXCESS_DECAY"": 0.20202611834327683, ""HGB_RANK_DECAY"": 0.06614800531843766, ""HGB_WINNER_DECAY"": 0.3348106593725204, ""RIDGE_RANK_DECAY"": 0.24276120314409058}",-0.059057691961327895,-0.17127501068240372,0.18274636680214723,0.3333333333333333,3.546252650858362
252,ADAPTIVE_T250,WF_2021_2022,"{""HGB_ABS_RETURN_DECAY"": 0.14195451866375103, ""HGB_BENCH_EXCESS_DECAY"": 0.10838724449875622, ""HGB_RANK_DECAY"": 0.039745065331860265, ""HGB_WINNER_DECAY"": 0.6073812819314448, ""RIDGE_RANK_DECAY"": 0.10253188957418773}",-0.017419767052719613,-0.039039898141329674,-0.1801733411426048,0.3333333333333333,1.1338439427979183
252,ADAPTIVE_T250,WF_2023_2024,"{""HGB_ABS_RETURN_DECAY"": 0.1951943733122187, ""HGB_BENCH_EXCESS_DECAY"": 0.149037737326888, ""HGB_RANK_DECAY"": 0.07226371420359602, ""HGB_WINNER_DECAY"": 0.4519446013555149, ""RIDGE_RANK_DECAY"": 0.13155957380178251}",0.07936067880024174,0.063709722742218,0.22538655873606933,1.0,2.351618411500031
