feature,abs_train_ic,train_ic,selected,horizon_sessions,fold
downside_vol_120,0.03234571284182979,-0.03234571284182979,True,10,WF_2017_2018
mom_skip_120_20,0.03219450741187394,0.03219450741187394,True,10,WF_2017_2018
mom_252d,0.03123291630382891,0.03123291630382891,True,10,WF_2017_2018
rel_mom_qqq_252,0.03123291630382891,0.03123291630382891,False,10,WF_2017_2018
rel_mom_spy_252,0.03123291630382891,0.03123291630382891,False,10,WF_2017_2018
netinc_assets,0.03057205982007292,-0.03057205982007292,True,10,WF_2017_2018
vol_120,0.02969318923711948,-0.02969318923711948,False,10,WF_2017_2018
ix_rel_mom_spy_20__regime_breadth_rel_mom_spy_20_z252,0.02828023655432895,-0.02828023655432895,True,10,WF_2017_2018
cash_assets,0.027477887768933704,0.027477887768933704,True,10,WF_2017_2018
downside_vol_60,0.027162573140384092,-0.027162573140384092,True,10,WF_2017_2018
worst_day_60,0.027021699790818764,0.027021699790818764,False,10,WF_2017_2018
vol_60,0.02630923351785475,-0.02630923351785475,True,10,WF_2017_2018
dist_low_20,0.025986193329356887,-0.025986193329356887,True,10,WF_2017_2018
mom_120d,0.025934484127159933,0.025934484127159933,True,10,WF_2017_2018
mom_120d_x_breadth,0.025934484127159933,0.025934484127159933,False,10,WF_2017_2018
rel_mom_qqq_120,0.025934484127159933,0.025934484127159933,False,10,WF_2017_2018
rel_mom_spy_120,0.025934484127159933,0.025934484127159933,False,10,WF_2017_2018
ix_mom_60d__regime_median_vol_60_z252,0.025753461602021605,-0.025753461602021605,True,10,WF_2017_2018
best_day_20,0.025190818182996972,-0.025190818182996972,True,10,WF_2017_2018
mom_accel_60_120,0.024464918151754313,-0.024464918151754313,True,10,WF_2017_2018
trend_sma_252,0.023472052394477572,0.023472052394477572,True,10,WF_2017_2018
dist_high_120,0.023425509420641335,0.023425509420641335,True,10,WF_2017_2018
downside_vol_20,0.02293703365829213,-0.02293703365829213,True,10,WF_2017_2018
best_day_60,0.022618405194495636,-0.022618405194495636,True,10,WF_2017_2018
vol_20,0.022437209145994355,-0.022437209145994355,True,10,WF_2017_2018
ocf_assets,0.022016133010376426,-0.022016133010376426,True,10,WF_2017_2018
ix_rel_mom_qqq_20__regime_breadth_rel_mom_qqq_20_z252,0.02150780225376614,-0.02150780225376614,True,10,WF_2017_2018
worst_day_20,0.021502376407813727,0.021502376407813727,False,10,WF_2017_2018
mom_5d,0.02016817418551332,-0.02016817418551332,True,10,WF_2017_2018
