asof,seal_id,signal_date,ticker,expected_active_per_session,uncertainty_per_session,positive_active_horizon_share,effective_horizon_sessions,horizon_weight_5d,horizon_weight_10d,horizon_weight_20d,horizon_weight_60d,horizon_weight_120d,horizon_weight_252d,score_5d,score_10d,score_20d,score_60d,score_120d,score_252d,expected_active_total,model_target_weight,entry_ok,resize_band,model_intent
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,KEEL,0.000616742952052527,0.0035632520811021426,0.86376564947201,37.864620058905274,0.29175128257657984,0.13623435052798988,0.32672433873753787,0.10607702997702707,0.09800957556218137,0.041203422618683844,1.0,0.7978142076502732,0.9890710382513661,1.0,0.9180327868852459,1.0,0.023352737553476565,0.010348616641351973,True,0.0008862872387148767,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,NKE,5.333090769445984e-05,0.003395666330359873,0.5393748261647041,41.411353880838774,0.28185841545940454,0.16041932076481752,0.259605439231975,0.13212522934474502,0.12539118136055455,0.04060041383850328,0.7978142076502732,0.7377049180327869,0.6939890710382514,0.9562841530054644,0.8961748633879781,0.8087431693989071,0.002208505091321624,0.010335847278810604,True,0.00936003934917386,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,AMAT,0.0003028084839278907,0.0037091829290918617,0.8867475977759666,32.660231247700715,0.3004747198423715,0.1739774277518018,0.3253686371765822,0.08692681300521109,0.08215532964643855,0.031097072577594847,0.9453551912568307,0.8797814207650273,0.912568306010929,0.8032786885245902,0.7540983606557377,0.7595628415300546,0.009889795108850576,0.009756846206342191,True,0.0019731139217657994,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,CAAP,4.18743014896624e-05,0.0031509636846459637,0.6457030553860634,38.29759637142929,0.215841472349304,0.2163385153223735,0.3102871556525152,0.11907738441117473,0.09989516160567515,0.038560310658957285,0.6830601092896175,0.9289617486338798,0.7978142076502732,0.907103825136612,0.7814207650273224,0.7978142076502732,0.0016036850967866309,0.008213328570297511,False,0.010243069024903819,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,RCL,5.2649912892636806e-05,0.0030025472369986208,0.6060369676205123,36.949095515636124,0.15354794127425778,0.2231854940184292,0.3828514736020831,0.1102673721773233,0.09939997048055321,0.030747748447353566,0.5245901639344263,0.8743169398907104,0.8524590163934426,0.7923497267759563,0.7213114754098361,0.639344262295082,0.0019453666603599592,0.007900061223001234,False,0.00812192517120598,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,ORCL,0.00012094736934228314,0.0035462925825035557,0.899588623135393,32.07440623147495,0.27516284828693566,0.19743360197528703,0.31564720748991826,0.11134496538325203,0.07252312933626583,0.027888247528341344,0.8306010928961749,0.9016393442622951,0.8360655737704918,0.8961748633879781,0.6557377049180327,0.6666666666666666,0.003879315056912629,0.007832326584428404,True,0.004037994578693383,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,MU,0.0003371897429529562,0.0038241348356833136,0.6433680121471812,42.63337387397607,0.3434738604305819,0.10501718287962415,0.25161480497319466,0.12110552647346882,0.13248127656146944,0.04630734868166097,0.9726775956284153,0.40437158469945356,0.7158469945355191,0.9508196721311475,0.9890710382513661,0.9398907103825137,0.01437553637778327,0.0076885894284972325,True,0.0010696768769448623,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,ARM,0.00015348641350179304,0.004055059563676098,0.7347297280315688,32.271064707253345,0.34289201451390594,0.14281167552327065,0.3495489388669361,0.05357156138816728,0.06888703505699327,0.04228877465072679,0.9398907103825137,0.3005464480874317,0.8688524590163934,0.546448087431694,0.6174863387978142,0.8524590163934426,0.004953169981800606,0.004471488088848587,True,0.0018055056076323407,ELIGIBLE_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,MRVL,3.9171495060995746e-05,0.0037796753806956652,0.7650852459394853,39.28383673427081,0.32558851925471927,0.18450384615252563,0.23491475406051457,0.09917010945775187,0.10685594153768621,0.04896682953680241,0.9234972677595629,0.8469945355191257,0.3224043715846995,0.8142076502732241,0.8360655737704918,0.9672131147540983,0.0015388066166134521,0.0009589804155165356,False,0.0012463949727835504,NO_ENTRY
2026-09-04,46bbbf853561e26625ee3ecbccb6037051556f2f3ca26dcb4e311c165c08d8e9,2026-09-04,INTC,1.6604761842323946e-05,0.003755414220068874,0.6662492402484435,37.579994673339826,0.3179733850390449,0.15384430233865207,0.2977204965519125,0.09719084129191993,0.08271561612098464,0.050555358657486026,0.9016393442622951,0.2568306010928962,0.7868852459016393,0.7978142076502732,0.6994535519125683,0.9836065573770492,0.0006240068615866103,0.0006032402608238798,False,0.001933441114061057,NO_ENTRY
