signal_date,execution_date,interval_end,status,gross_return,turnover,cost_return,net_return_approx,weighted_price_coverage
2017-12-29,2018-01-02,2018-01-08,OK,0.032781797347778786,0.11853428861076423,0.0023706857722152848,0.030333396235003418,0.9999999999999999
2018-01-05,2018-01-08,2018-01-16,OK,0.03550856810529747,0.034787908290463965,0.0006957581658092793,0.03478810456327297,1.0
2018-01-12,2018-01-16,2018-01-22,OK,0.03358909234400209,0.03177836252438486,0.0006355672504876972,0.03293217696644679,1.0000000000000002
2018-01-19,2018-01-22,2018-01-29,OK,0.07346749175695022,0.06951452305232592,0.0013902904610465184,0.07197506014291699,1.0
2018-01-26,2018-01-29,2018-02-05,OK,-0.08644893457169466,0.04506239829420875,0.000901247965884175,-0.08727227061114329,1.0
2018-02-02,2018-02-05,2018-02-12,OK,0.00902499327877758,0.009821332814393912,0.00019642665628787824,0.008826793873236927,1.0
2018-02-09,2018-02-12,2018-02-20,OK,0.04217420241155431,0.0019879893474957153,3.975978694991431e-05,0.04213276578730185,0.9999999999999998
2018-02-16,2018-02-20,2018-02-26,OK,0.04311449577032378,0.0020745598305669643,4.149119661133929e-05,0.0430712157016917,0.9999999999999999
2018-02-23,2018-02-26,2018-03-05,OK,-0.0012697316931162721,1.306377567730324e-07,2.6127551354606477e-09,-0.0012697343025539487,1.0
2018-03-02,2018-03-05,2018-03-12,OK,0.014060035349099005,0.00016896070956830348,3.3792141913660695e-06,0.014056608623036704,1.0
2018-03-09,2018-03-12,2018-03-19,OK,-0.026132188203711115,1.243096632420926e-06,2.4861932648418517e-08,-0.026132212415946987,1.0
2018-03-16,2018-03-19,2018-03-26,OK,0.00428029768562582,2.3513649715670027e-06,4.7027299431340055e-08,0.004280250457035617,1.0
2018-03-23,2018-03-26,2018-04-02,OK,-0.05007305251541573,0.0001958507987215221,3.917015974430442e-06,-0.05007677339444361,1.0
2018-03-29,2018-04-02,2018-04-09,OK,-0.005161285116829463,0.004933384198836555,9.86676839767311e-05,-0.005259443548757292,1.0
2018-04-06,2018-04-09,2018-04-16,OK,0.029435101050417307,0.18368362658562729,0.0036736725317125457,0.025653293596507476,1.0
2018-04-13,2018-04-16,2018-04-23,OK,0.02993207955481255,0.011737785847551504,0.00023475571695103008,0.029690297111065744,1.0
2018-04-20,2018-04-23,2018-04-30,OK,-0.0038735346415145573,0.0566905719923349,0.0011338114398466979,-0.005002954223472078,1.0
2018-04-27,2018-04-30,2018-05-07,OK,0.0041981801799489,1.660162646070773e-08,3.3203252921415463e-10,0.004198179846522487,1.0
2018-05-04,2018-05-07,2018-05-14,OK,0.06646610911800584,0.06985773289350782,0.0013971546578701564,0.06497609102619095,1.0
2018-05-11,2018-05-14,2018-05-21,OK,-0.005004505297921306,0.015684350429596212,0.00031368700859192426,-0.005316622458216846,1.0
2018-05-18,2018-05-21,2018-05-29,OK,-0.054608563696305325,9.362516506773657e-08,1.8725033013547313e-09,-0.05460856546655379,1.0
2018-05-25,2018-05-29,2018-06-04,OK,0.013516335886316184,0.10019243523704309,0.002003848704740862,0.011485402489416652,1.0
2018-06-01,2018-06-04,2018-06-11,OK,0.011883002224780392,0.14223007032266605,0.002844601406453321,0.009004598413485665,1.0
2018-06-08,2018-06-11,2018-06-18,OK,0.014293306728595072,0.06392375281388755,0.0012784750562777512,0.01299655803619304,1.0
2018-06-15,2018-06-18,2018-06-25,OK,-0.019581259798649296,0.05520134930874406,0.0011040269861748813,-0.020663668545583214,1.0
2018-06-22,2018-06-25,2018-07-02,OK,0.0033103832047037857,0.0588029795668427,0.0011760595913368542,0.002130430405448136,0.9999999999999998
2018-06-29,2018-07-02,2018-07-09,OK,0.031497209453351695,0.13939656297432657,0.0027879312594865312,0.028621466139043594,1.0
2018-07-06,2018-07-09,2018-07-16,OK,-0.009662488257737198,6.720705359857318e-06,1.3441410719714636e-07,-0.009662621373069613,1.0
2018-07-13,2018-07-16,2018-07-23,OK,-0.023266210562998817,0.01672170939532981,0.0003344341879065962,-0.023592863734670066,1.0000000000000002
2018-07-20,2018-07-23,2018-07-30,OK,-0.008588372733385977,0.0769188404398778,0.001538376808797556,-0.010113537388745208,1.0
2018-07-27,2018-07-30,2018-08-06,OK,0.015860956531295083,0.1618460992506719,0.003236921985013438,0.012572693867382023,1.0
2018-08-03,2018-08-06,2018-08-13,OK,0.0009415691109218678,0.1831957345601135,0.0036639146912022702,-0.002725795409178833,1.0
2018-08-10,2018-08-13,2018-08-20,OK,0.0019737617734508126,0.1298282779561673,0.002596565559123346,-0.0006279287875154971,1.0
2018-08-17,2018-08-20,2018-08-27,OK,0.028450360502147113,0.15546622057571902,0.0031093244115143804,0.02525257469020703,1.0
2018-08-24,2018-08-27,2018-09-04,OK,0.005353224099164231,0.12907067548404488,0.0025814135096808976,0.0027579917044735502,1.0
2018-08-31,2018-09-04,2018-09-10,OK,-0.0122153321018371,0.024469480455407068,0.0004893896091081413,-0.01269874365434287,1.0
2018-09-07,2018-09-10,2018-09-17,OK,0.003655060277933506,0.23547526268146005,0.004709505253629201,-0.0010716585012769952,1.0
2018-09-14,2018-09-17,2018-09-24,OK,0.021399662163219167,0.1881140748846486,0.003762281497692972,0.01755686911251253,1.0
2018-09-21,2018-09-24,2018-10-01,OK,0.014485901449093369,0.15226056625582524,0.003045211325116505,0.01139657749282974,1.0
