date,segment,v13_ideal_nav,byma_model_nav,personal_portfolio_nav,v13_ideal_index_100,byma_model_index_100,v13_ideal_value_usd,byma_model_value_usd
2019-01-28,PRE2025,1.0919808301,1.0986093552,,109.1980830075,109.8609355180,1091.9808300748,1098.6093551798
2019-01-29,PRE2025,1.0896646309,1.0974973996,,108.9664630923,109.7497399586,1089.6646309232,1097.4973995856
2019-01-30,PRE2025,1.1077416328,1.1155373990,,110.7741632773,111.5537399038,1107.7416327732,1115.5373990381
2019-01-31,PRE2025,1.1201314370,1.1270239456,,112.0131437025,112.7023945550,1120.1314370251,1127.0239455504
2019-02-01,PRE2025,1.1254176738,1.1307167764,,112.5417673804,113.0716776399,1125.4176738037,1130.7167763994
2019-02-04,PRE2025,1.1333648457,1.1372542646,,113.3364845664,113.7254264560,1133.3648456642,1137.2542645604
2019-02-05,PRE2025,1.1399287589,1.1428578398,,113.9928758908,114.2857839827,1139.9287589082,1142.8578398265
2019-02-06,PRE2025,1.1331871493,1.1386791239,,113.3187149270,113.8679123880,1133.1871492702,1138.6791238798
2019-02-07,PRE2025,1.1288413143,1.1314479181,,112.8841314340,113.1447918131,1128.8413143400,1131.4479181311
2019-02-08,PRE2025,1.1316370095,1.1344762044,,113.1637009455,113.4476204382,1131.6370094552,1134.4762043820
2019-02-11,PRE2025,1.1347343970,1.1377670765,,113.4734397019,113.7767076535,1134.7343970193,1137.7670765354
2019-02-12,PRE2025,1.1482673571,1.1511959179,,114.8267357076,115.1195917894,1148.2673570762,1151.1959178935
2019-02-13,PRE2025,1.1505326494,1.1521521495,,115.0532649364,115.2152149451,1150.5326493644,1152.1521494512
2019-02-14,PRE2025,1.1573955852,1.1571950231,,115.7395585198,115.7195023063,1157.3955851982,1157.1950230627
2019-02-15,PRE2025,1.1705137756,1.1668045581,,117.0513775600,116.6804558126,1170.5137756002,1166.8045581265
2019-02-19,PRE2025,1.1729485965,1.1706976578,,117.2948596549,117.0697657841,1172.9485965489,1170.6976578413
2019-02-20,PRE2025,1.1753851234,1.1749849374,,117.5385123407,117.4984937359,1175.3851234069,1174.9849373590
2019-02-21,PRE2025,1.1720192073,1.1733038249,,117.2019207302,117.3303824916,1172.0192073021,1173.3038249162
2019-02-22,PRE2025,1.1853769161,1.1861954887,,118.5376916127,118.6195488699,1185.3769161266,1186.1954886994
2019-02-25,PRE2025,1.1851405858,1.1845074911,,118.5140585847,118.4507491105,1185.1405858470,1184.5074911050
2019-02-26,PRE2025,1.1859989760,1.1817137441,,118.5998976024,118.1713744099,1185.9989760242,1181.7137440989
2019-02-27,PRE2025,1.1848244393,1.1815184431,,118.4824439282,118.1518443133,1184.8244392816,1181.5184431328
2019-02-28,PRE2025,1.1813197123,1.1738145360,,118.1319712338,117.3814536020,1181.3197123385,1173.8145360203
2019-03-01,PRE2025,1.1829853165,1.1724722510,,118.2985316462,117.2472250979,1182.9853164620,1172.4722509793
2019-03-04,PRE2025,1.1773167431,1.1670563105,,117.7316743135,116.7056310541,1177.3167431350,1167.0563105411
2019-03-05,PRE2025,1.1764000651,1.1686622275,,117.6400065107,116.8662227530,1176.4000651069,1168.6622275298
2019-03-06,PRE2025,1.1676819583,1.1606933945,,116.7681958277,116.0693394463,1167.6819582767,1160.6933944632
2019-03-07,PRE2025,1.1563752123,1.1507439410,,115.6375212263,115.0743941018,1156.3752122632,1150.7439410178
2019-03-08,PRE2025,1.1524298595,1.1483749628,,115.2429859452,114.8374962786,1152.4298594520,1148.3749627864
2019-03-11,PRE2025,1.1705166874,1.1657573461,,117.0516687360,116.5757346080,1170.5166873598,1165.7573460795
2019-03-12,PRE2025,1.1757697780,1.1708738606,,117.5769778040,117.0873860633,1175.7697780400,1170.8738606330
2019-03-13,PRE2025,1.1848250656,1.1775939732,,118.4825065555,117.7593973210,1184.8250655546,1177.5939732101
2019-03-14,PRE2025,1.1858844074,1.1767713177,,118.5884407353,117.6771317744,1185.8844073527,1176.7713177445
2019-03-15,PRE2025,1.1951198632,1.1883532195,,119.5119863223,118.8353219488,1195.1198632227,1188.3532194881
2019-03-18,PRE2025,1.1990295917,1.1906339147,,119.9029591658,119.0633914689,1199.0295916577,1190.6339146893
2019-03-19,PRE2025,1.2018567756,1.1928379015,,120.1856775603,119.2837901461,1201.8567756034,1192.8379014607
2019-03-20,PRE2025,1.2020906901,1.1955839539,,120.2090690110,119.5583953886,1202.0906901095,1195.5839538861
2019-03-21,PRE2025,1.2211715123,1.2089295053,,122.1171512282,120.8929505326,1221.1715122823,1208.9295053256
2019-03-22,PRE2025,1.1989687818,1.1897906879,,119.8968781849,118.9790687911,1198.9687818492,1189.7906879106
2019-03-25,PRE2025,1.2009715194,1.1928031426,,120.0971519403,119.2803142590,1200.9715194032,1192.8031425897
2019-03-26,PRE2025,1.2117552337,1.2057435888,,121.1755233700,120.5743588782,1211.7552336997,1205.7435887815
2019-03-27,PRE2025,1.1985984025,1.1937198593,,119.8598402517,119.3719859285,1198.5984025170,1193.7198592852
2019-03-28,PRE2025,1.2040897917,1.1993560679,,120.4089791742,119.9356067895,1204.0897917423,1199.3560678951
2019-03-29,PRE2025,1.2151096003,1.2094969988,,121.5109600253,120.9496998770,1215.1096002532,1209.4969987704
2019-04-01,PRE2025,1.2286034368,1.2201091264,,122.8603436826,122.0109126384,1228.6034368256,1220.1091263843
2019-04-02,PRE2025,1.2305837299,1.2229183469,,123.0583729884,122.2918346870,1230.5837298839,1222.9183468702
2019-04-03,PRE2025,1.2381628912,1.2277278828,,123.8162891216,122.7727882793,1238.1628912156,1227.7278827930
2019-04-04,PRE2025,1.2242532193,1.2195691548,,122.4253219294,121.9569154847,1224.2532192944,1219.5691548465
2019-04-05,PRE2025,1.2316654964,1.2264105576,,123.1665496419,122.6410557606,1231.6654964191,1226.4105576065
2019-04-08,PRE2025,1.2333307635,1.2275284333,,123.3330763547,122.7528433333,1233.3307635473,1227.5284333329
2019-04-09,PRE2025,1.2325478961,1.2288473775,,123.2547896134,122.8847377532,1232.5478961342,1228.8473775322
2019-04-10,PRE2025,1.2404265100,1.2330134663,,124.0426509963,123.3013466302,1240.4265099629,1233.0134663018
2019-04-11,PRE2025,1.2396959114,1.2347189831,,123.9695911388,123.4718983135,1239.6959113878,1234.7189831347
2019-04-12,PRE2025,1.2458314416,1.2406824625,,124.5831441584,124.0682462540,1245.8314415837,1240.6824625397
2019-04-15,PRE2025,1.2474322368,1.2412599511,,124.7432236815,124.1259951060,1247.4322368150,1241.2599510598
2019-04-16,PRE2025,1.2425158420,1.2365373277,,124.2515842040,123.6537327653,1242.5158420400,1236.5373276533
2019-04-17,PRE2025,1.2259921792,1.2230428952,,122.5992179201,122.3042895208,1225.9921792009,1223.0428952082
2019-04-18,PRE2025,1.2257385375,1.2251469575,,122.5738537524,122.5146957467,1225.7385375242,1225.1469574666
2019-04-22,PRE2025,1.2263160115,1.2224461110,,122.6316011477,122.2446111012,1226.3160114767,1222.4461110116
2019-04-23,PRE2025,1.2398974641,1.2311901537,,123.9897464089,123.1190153702,1239.8974640893,1231.1901537021
2019-04-24,PRE2025,1.2432867786,1.2315763341,,124.3286778585,123.1576334071,1243.2867785847,1231.5763340711
2019-04-25,PRE2025,1.2453867264,1.2371378425,,124.5386726378,123.7137842528,1245.3867263776,1237.1378425282
2019-04-26,PRE2025,1.2488514791,1.2400273558,,124.8851479052,124.0027355754,1248.8514790522,1240.0273557544
2019-04-29,PRE2025,1.2468445917,1.2389139540,,124.6844591731,123.8913954016,1246.8445917311,1238.9139540162
2019-04-30,PRE2025,1.2587191001,1.2521877154,,125.8719100059,125.2187715440,1258.7191000590,1252.1877154400
2019-05-01,PRE2025,1.2460594525,1.2381616140,,124.6059452473,123.8161613985,1246.0594524728,1238.1616139849
2019-05-02,PRE2025,1.2500893735,1.2402220370,,125.0089373519,124.0222036993,1250.0893735194,1240.2220369928
2019-05-03,PRE2025,1.2528340429,1.2500733191,,125.2834042934,125.0073319148,1252.8340429341,1250.0733191477
2019-05-06,PRE2025,1.2436078768,1.2445794423,,124.3607876819,124.4579442336,1243.6078768190,1244.5794423360
2019-05-07,PRE2025,1.2174610019,1.2219419499,,121.7461001912,122.1941949886,1217.4610019117,1221.9419498862
2019-05-08,PRE2025,1.2161966962,1.2202995449,,121.6196696155,122.0299544886,1216.1966961552,1220.2995448856
2019-05-09,PRE2025,1.2125041303,1.2172449288,,121.2504130307,121.7244928810,1212.5041303068,1217.2449288096
2019-05-10,PRE2025,1.2190689084,1.2238488678,,121.9068908358,122.3848867812,1219.0689083582,1223.8488678120
2019-05-13,PRE2025,1.1756680551,1.1837415962,,117.5668055093,118.3741596188,1175.6680550934,1183.7415961877
2019-05-14,PRE2025,1.1953914142,1.2021365606,,119.5391414179,120.2136560605,1195.3914141786,1202.1365606048
2019-05-15,PRE2025,1.2053147381,1.2115723713,,120.5314738067,121.1572371299,1205.3147380667,1211.5723712993
2019-05-16,PRE2025,1.2173325231,1.2199430749,,121.7332523050,121.9943074854,1217.3325230501,1219.9430748545
2019-05-17,PRE2025,1.2061708621,1.2101357045,,120.6170862114,121.0135704486,1206.1708621141,1210.1357044864
2019-05-20,PRE2025,1.1856112676,1.1936037346,,118.5611267562,119.3603734599,1185.6112675622,1193.6037345992
2019-05-21,PRE2025,1.1992568378,1.2077964333,,119.9256837781,120.7796433301,1199.2568377808,1207.7964333009
2019-05-22,PRE2025,1.1944289726,1.2025310689,,119.4428972631,120.2531068901,1194.4289726312,1202.5310689012
2019-05-23,PRE2025,1.1738809821,1.1819859573,,117.3880982054,118.1985957339,1173.8809820543,1181.9859573391
2019-05-24,PRE2025,1.1746671469,1.1810566072,,117.4667146910,118.1056607185,1174.6671469104,1181.0566071849
2019-05-28,PRE2025,1.1689190659,1.1724093502,,116.8919065942,117.2409350201,1168.9190659417,1172.4093502010
2019-05-29,PRE2025,1.1599625197,1.1652095969,,115.9962519666,116.5209596888,1159.9625196656,1165.2095968882
2019-05-30,PRE2025,1.1659512294,1.1698378998,,116.5951229387,116.9837899765,1165.9512293866,1169.8378997647
2019-05-31,PRE2025,1.1490086038,1.1523271207,,114.9008603775,115.2327120674,1149.0086037750,1152.3271206745
2019-06-03,PRE2025,1.1314429281,1.1340694150,,113.1442928073,113.4069414979,1131.4429280729,1134.0694149786
2019-06-04,PRE2025,1.1678151137,1.1714237292,,116.7815113662,117.1423729161,1167.8151136624,1171.4237291608
2019-06-05,PRE2025,1.1805004195,1.1821063428,,118.0500419491,118.2106342788,1180.5004194907,1182.1063427877
2019-06-06,PRE2025,1.1862348965,1.1899159509,,118.6234896527,118.9915950943,1186.2348965267,1189.9159509434
2019-06-07,PRE2025,1.2040891272,1.2091092271,,120.4089127243,120.9109227140,1204.0891272427,1209.1092271397
2019-06-10,PRE2025,1.2171422562,1.2207280153,,121.7142256228,122.0728015349,1217.1422562285,1220.7280153489
2019-06-11,PRE2025,1.2188789178,1.2242829682,,121.8878917782,122.4282968153,1218.8789177815,1224.2829681527
2019-06-12,PRE2025,1.2167756007,1.2189669011,,121.6775600747,121.8966901116,1216.7756007466,1218.9669011160
2019-06-13,PRE2025,1.2187048444,1.2244753865,,121.8704844421,122.4475386529,1218.7048444209,1224.4753865286
2019-06-14,PRE2025,1.2123627251,1.2168763505,,121.2362725128,121.6876350467,1212.3627251280,1216.8763504674
2019-06-17,PRE2025,1.2139642436,1.2225810584,,121.3964243640,122.2581058407,1213.9642436397,1222.5810584070
2019-06-18,PRE2025,1.2270102849,1.2345403323,,122.7010284869,123.4540332340,1227.0102848693,1234.5403323401
2019-06-19,PRE2025,1.2361988857,1.2430960108,,123.6198885684,124.3096010835,1236.1988856840,1243.0960108350
2019-06-20,PRE2025,1.2466387980,1.2569454634,,124.6638798031,125.6945463397,1246.6387980310,1256.9454633966
2019-06-21,PRE2025,1.2396457193,1.2551115869,,123.9645719315,125.5111586919,1239.6457193154,1255.1115869193
2019-06-24,PRE2025,1.2357917664,1.2488479890,,123.5791766404,124.8847988963,1235.7917664037,1248.8479889628
2019-06-25,PRE2025,1.2232872729,1.2319622725,,122.3287272888,123.1962272531,1223.2872728883,1231.9622725307
2019-06-26,PRE2025,1.2224075132,1.2303723618,,122.2407513176,123.0372361832,1222.4075131764,1230.3723618317
2019-06-27,PRE2025,1.2320855080,1.2375435324,,123.2085507977,123.7543532379,1232.0855079773,1237.5435323792
2019-06-28,PRE2025,1.2424060506,1.2461465519,,124.2406050611,124.6146551902,1242.4060506105,1246.1465519019
2019-07-01,PRE2025,1.2540234443,1.2601959086,,125.4023444280,126.0195908597,1254.0234442800,1260.1959085968
2019-07-02,PRE2025,1.2594797612,1.2680269588,,125.9479761157,126.8026958831,1259.4797611574,1268.0269588308
2019-07-03,PRE2025,1.2688102366,1.2780357205,,126.8810236564,127.8035720503,1268.8102365642,1278.0357205032
2019-07-05,PRE2025,1.2676211840,1.2774837464,,126.7621184036,127.7483746419,1267.6211840363,1277.4837464190
2019-07-08,PRE2025,1.2617004408,1.2717035942,,126.1700440841,127.1703594200,1261.7004408415,1271.7035942005
2019-07-09,PRE2025,1.2689407605,1.2803307888,,126.8940760490,128.0330788829,1268.9407604899,1280.3307888293
2019-07-10,PRE2025,1.2754670182,1.2886704814,,127.5467018160,128.8670481421,1275.4670181602,1288.6704814206
2019-07-11,PRE2025,1.2777984459,1.2936503612,,127.7798445873,129.3650361171,1277.7984458733,1293.6503611709
2019-07-12,PRE2025,1.2866197278,1.3011751772,,128.6619727771,130.1175177163,1286.6197277715,1301.1751771626
2019-07-15,PRE2025,1.2904014544,1.3009971670,,129.0401454436,130.0997167043,1290.4014544357,1300.9971670430
2019-07-16,PRE2025,1.2863952540,1.2945454980,,128.6395254013,129.4545497989,1286.3952540134,1294.5454979892
2019-07-17,PRE2025,1.2807470856,1.2912334455,,128.0747085626,129.1233445492,1280.7470856263,1291.2334454924
2019-07-18,PRE2025,1.2854953803,1.2923822801,,128.5495380263,129.2382280143,1285.4953802626,1292.3822801432
2019-07-19,PRE2025,1.2725421414,1.2805311128,,127.2542141398,128.0531112814,1272.5421413982,1280.5311128141
2019-07-22,PRE2025,1.2780685822,1.2904122089,,127.8068582169,129.0412208914,1278.0685821692,1290.4122089139
2019-07-23,PRE2025,1.2846546656,1.2913630044,,128.4654665565,129.1363004443,1284.6546655645,1291.3630044425
2019-07-24,PRE2025,1.2998769787,1.3039613333,,129.9876978739,130.3961333333,1299.8769787389,1303.9613333327
2019-07-25,PRE2025,1.2884789184,1.2804629220,,128.8478918391,128.0462921954,1288.4789183905,1280.4629219542
2019-07-26,PRE2025,1.2961281751,1.2937523765,,129.6128175075,129.3752376537,1296.1281750746,1293.7523765366
2019-07-29,PRE2025,1.2955864136,1.2915837180,,129.5586413552,129.1583717969,1295.5864135520,1291.5837179694
2019-07-30,PRE2025,1.2891279408,1.2818056427,,128.9127940826,128.1805642708,1289.1279408257,1281.8056427078
2019-07-31,PRE2025,1.2814511969,1.2650167028,,128.1451196906,126.5016702785,1281.4511969056,1265.0167027846
2019-08-01,PRE2025,1.2791526899,1.2582780161,,127.9152689875,125.8278016073,1279.1526898752,1258.2780160732
2019-08-02,PRE2025,1.2675029839,1.2428474590,,126.7502983943,124.2847458989,1267.5029839432,1242.8474589885
2019-08-05,PRE2025,1.2249388809,1.1987355274,,122.4938880891,119.8735527399,1224.9388808912,1198.7355273989
2019-08-06,PRE2025,1.2531033287,1.2219596115,,125.3103328685,122.1959611459,1253.1033286854,1221.9596114590
2019-08-07,PRE2025,1.2568053168,1.2263339415,,125.6805316818,122.6333941453,1256.8053168178,1226.3339414527
2019-08-08,PRE2025,1.2901847394,1.2600542107,,129.0184739386,126.0054210660,1290.1847393864,1260.0542106602
2019-08-09,PRE2025,1.2796843019,1.2484932483,,127.9684301857,124.8493248294,1279.6843018566,1248.4932482938
2019-08-12,PRE2025,1.2628918724,1.2330692173,,126.2891872375,123.3069217267,1262.8918723747,1233.0692172673
2019-08-13,PRE2025,1.2827759714,1.2524387792,,128.2775971357,125.2438779212,1282.7759713574,1252.4387792116
2019-08-14,PRE2025,1.2452606219,1.2161794349,,124.5260621890,121.6179434948,1245.2606218896,1216.1794349482
2019-08-15,PRE2025,1.2488217133,1.2196438444,,124.8821713321,121.9643844430,1248.8217133213,1219.6438444300
2019-08-16,PRE2025,1.2626636973,1.2322301740,,126.2663697338,123.2230174015,1262.6636973382,1232.2301740154
2019-08-19,PRE2025,1.2737278325,1.2432673010,,127.3727832457,124.3267301003,1273.7278324570,1243.2673010032
2019-08-20,PRE2025,1.2701096167,1.2413664894,,127.0109616700,124.1366489416,1270.1096166997,1241.3664894156
2019-08-21,PRE2025,1.2848984424,1.2537287215,,128.4898442445,125.3728721504,1284.8984424454,1253.7287215036
2019-08-22,PRE2025,1.2833185823,1.2532909650,,128.3318582269,125.3290965049,1283.3185822686,1253.2909650486
2019-08-23,PRE2025,1.2533684182,1.2221966799,,125.3368418222,122.2196679936,1253.3684182219,1222.1966799365
2019-08-26,PRE2025,1.2712656596,1.2401763014,,127.1265659634,124.0176301425,1271.2656596337,1240.1763014246
2019-08-27,PRE2025,1.2732493079,1.2419669641,,127.3249307886,124.1966964145,1273.2493078860,1241.9669641449
2019-08-28,PRE2025,1.2730427440,1.2466511294,,127.3042743967,124.6651129407,1273.0427439668,1246.6511294066
2019-08-29,PRE2025,1.2878268666,1.2605548343,,128.7826866643,126.0554834316,1287.8268666432,1260.5548343158
2019-08-30,PRE2025,1.2863502275,1.2595386428,,128.6350227469,125.9538642814,1286.3502274686,1259.5386428144
2019-09-03,PRE2025,1.2735804556,1.2450888771,,127.3580455632,124.5088877109,1273.5804556317,1245.0888771093
2019-09-04,PRE2025,1.2872570650,1.2591793059,,128.7257065042,125.9179305856,1287.2570650421,1259.1793058564
2019-09-05,PRE2025,1.3075467887,1.2807306179,,130.7546788727,128.0730617881,1307.5467887271,1280.7306178807
2019-09-06,PRE2025,1.3034737598,1.2756634767,,130.3473759751,127.5663476734,1303.4737597507,1275.6634767338
2019-09-09,PRE2025,1.2943175408,1.2673705827,,129.4317540770,126.7370582724,1294.3175407702,1267.3705827240
2019-09-10,PRE2025,1.2827212605,1.2569702080,,128.2721260472,125.6970208016,1282.7212604718,1256.9702080160
2019-09-11,PRE2025,1.2927442502,1.2720409132,,129.2744250241,127.2040913165,1292.7442502413,1272.0409131651
2019-09-12,PRE2025,1.2969904041,1.2739020359,,129.6990404134,127.3902035905,1296.9904041337,1273.9020359054
2019-09-13,PRE2025,1.2908717198,1.2704338056,,129.0871719824,127.0433805587,1290.8717198239,1270.4338055873
2019-09-16,PRE2025,1.2937715965,1.2656912769,,129.3771596450,126.5691276864,1293.7715964501,1265.6912768642
2019-09-17,PRE2025,1.3049846044,1.2752087228,,130.4984604442,127.5208722754,1304.9846044420,1275.2087227543
2019-09-18,PRE2025,1.3023058458,1.2695311758,,130.2305845766,126.9531175849,1302.3058457664,1269.5311758495
2019-09-19,PRE2025,1.3040561327,1.2709682553,,130.4056132699,127.0968255325,1304.0561326992,1270.9682553248
2019-09-20,PRE2025,1.2977114489,1.2589350271,,129.7711448873,125.8935027056,1297.7114488732,1258.9350270559
2019-09-23,PRE2025,1.2964096753,1.2568190200,,129.6409675319,125.6819020001,1296.4096753194,1256.8190200010
2019-09-24,PRE2025,1.2833192058,1.2421180744,,128.3319205817,124.2118074433,1283.3192058174,1242.1180744331
2019-09-25,PRE2025,1.2931661815,1.2550037155,,129.3166181456,125.5003715485,1293.1661814561,1255.0037154853
2019-09-26,PRE2025,1.2927811052,1.2551673416,,129.2781105205,125.5167341591,1292.7811052054,1255.1673415907
2019-09-27,PRE2025,1.2758197434,1.2402921320,,127.5819743356,124.0292131993,1275.8197433562,1240.2921319926
2019-09-30,PRE2025,1.2836820758,1.2452775039,,128.3682075813,124.5277503858,1283.6820758126,1245.2775038578
2019-10-01,PRE2025,1.2725367921,1.2376880239,,127.2536792136,123.7688023899,1272.5367921359,1237.6880238995
2019-10-02,PRE2025,1.2510241775,1.2155895412,,125.1024177476,121.5589541193,1251.0241774764,1215.5895411931
2019-10-03,PRE2025,1.2648251641,1.2266173896,,126.4825164136,122.6617389637,1264.8251641356,1226.6173896373
2019-10-04,PRE2025,1.2799748642,1.2406201880,,127.9974864170,124.0620188045,1279.9748641698,1240.6201880454
2019-10-07,PRE2025,1.2760174162,1.2361379680,,127.6017416222,123.6137968021,1276.0174162218,1236.1379680206
2019-10-08,PRE2025,1.2538522539,1.2172056134,,125.3852253919,121.7205613368,1253.8522539190,1217.2056133678
2019-10-09,PRE2025,1.2679876226,1.2310697930,,126.7987622577,123.1069793030,1267.9876225765,1231.0697930300
2019-10-10,PRE2025,1.2745689817,1.2384317927,,127.4568981672,123.8431792706,1274.5689816718,1238.4317927057
2019-10-11,PRE2025,1.2932232329,1.2553458607,,129.3223232924,125.5345860745,1293.2232329244,1255.3458607445
2019-10-14,PRE2025,1.2951681900,1.2588894159,,129.5168189992,125.8889415863,1295.1681899925,1258.8894158630
2019-10-15,PRE2025,1.3099879429,1.2744952220,,130.9987942918,127.4495221972,1309.9879429180,1274.4952219715
2019-10-16,PRE2025,1.2995846242,1.2710704734,,129.9584624225,127.1070473410,1299.5846242253,1271.0704734102
2019-10-17,PRE2025,1.3010745367,1.2724115064,,130.1074536678,127.2411506351,1301.0745366779,1272.4115063514
2019-10-18,PRE2025,1.2925277286,1.2675957863,,129.2527728615,126.7595786263,1292.5277286152,1267.5957862631
2019-10-21,PRE2025,1.2987532504,1.2719337922,,129.8753250370,127.1933792183,1298.7532503704,1271.9337921829
2019-10-22,PRE2025,1.2860408647,1.2595191356,,128.6040864693,125.9519135577,1286.0408646934,1259.5191355770
2019-10-23,PRE2025,1.2830978189,1.2571588775,,128.3097818873,125.7158877515,1283.0978188726,1257.1588775149
2019-10-24,PRE2025,1.3088393727,1.2890258849,,130.8839372695,128.9025884898,1308.8393726948,1289.0258848983
2019-10-25,PRE2025,1.3164152870,1.3004298067,,131.6415287044,130.0429806687,1316.4152870436,1300.4298066872
2019-10-28,PRE2025,1.3236545447,1.3114770564,,132.3654544691,131.1477056380,1323.6545446914,1311.4770563797
2019-10-29,PRE2025,1.3160619580,1.3026915699,,131.6061958016,130.2691569853,1316.0619580159,1302.6915698534
2019-10-30,PRE2025,1.3264188795,1.3119481974,,132.6418879511,131.1948197431,1326.4188795111,1311.9481974313
2019-10-31,PRE2025,1.3201086786,1.3101712914,,132.0108678598,131.0171291403,1320.1086785980,1310.1712914031
2019-11-01,PRE2025,1.3200308724,1.3119198120,,132.0030872396,131.1919811967,1320.0308723964,1311.9198119673
2019-11-04,PRE2025,1.3203205443,1.3099932639,,132.0320544285,130.9993263856,1320.3205442847,1309.9932638555
2019-11-05,PRE2025,1.3174054653,1.3035037055,,131.7405465279,130.3503705511,1317.4054652794,1303.5037055108
2019-11-06,PRE2025,1.3175602506,1.3040850264,,131.7560250642,130.4085026360,1317.5602506425,1304.0850263600
2019-11-07,PRE2025,1.3084153617,1.2852591616,,130.8415361748,128.5259161555,1308.4153617476,1285.2591615549
2019-11-08,PRE2025,1.3133735550,1.2905508101,,131.3373554983,129.0550810058,1313.3735549826,1290.5508100577
2019-11-11,PRE2025,1.3163357116,1.2936989757,,131.6335711572,129.3698975715,1316.3357115722,1293.6989757152
2019-11-12,PRE2025,1.3237425556,1.2965816617,,132.3742555590,129.6581661736,1323.7425555899,1296.5816617355
2019-11-13,PRE2025,1.3253166622,1.2977624588,,132.5316662195,129.7762458773,1325.3166621949,1297.7624587733
2019-11-14,PRE2025,1.3264732342,1.2990883168,,132.6473234238,129.9088316801,1326.4732342384,1299.0883168008
2019-11-15,PRE2025,1.3359016395,1.3069690841,,133.5901639454,130.6969084068,1335.9016394536,1306.9690840683
2019-11-18,PRE2025,1.3383344448,1.3086983626,,133.8334444819,130.8698362645,1338.3344448193,1308.6983626453
2019-11-19,PRE2025,1.3394379659,1.3043814609,,133.9437965878,130.4381460899,1339.4379658777,1304.3814608993
2019-11-20,PRE2025,1.3343475990,1.2980443303,,133.4347598968,129.8044330275,1334.3475989682,1298.0443302746
2019-11-21,PRE2025,1.3283122796,1.2970005326,,132.8312279643,129.7000532596,1328.3122796428,1297.0005325957
2019-11-22,PRE2025,1.3246702023,1.2943164063,,132.4670202316,129.4316406345,1324.6702023158,1294.3164063455
2019-11-25,PRE2025,1.3388134752,1.3065199799,,133.8813475175,130.6519979868,1338.8134751755,1306.5199798684
2019-11-26,PRE2025,1.3419849982,1.3034216683,,134.1984998222,130.3421668342,1341.9849982218,1303.4216683425
2019-11-27,PRE2025,1.3528789979,1.3117827263,,135.2878997938,131.1782726252,1352.8789979376,1311.7827262519
2019-11-29,PRE2025,1.3476399825,1.3063208046,,134.7639982540,130.6320804616,1347.6399825397,1306.3208046156
2019-12-02,PRE2025,1.3312104581,1.2924938085,,133.1210458076,129.2493808521,1331.2104580758,1292.4938085214
2019-12-03,PRE2025,1.3252757042,1.2876030427,,132.5275704221,128.7603042691,1325.2757042213,1287.6030426914
2019-12-04,PRE2025,1.3326956020,1.2965225472,,133.2695602048,129.6522547172,1332.6956020480,1296.5225471724
2019-12-05,PRE2025,1.3361037609,1.3009341905,,133.6103760948,130.0934190481,1336.1037609483,1300.9341904807
2019-12-06,PRE2025,1.3482040488,1.3124775605,,134.8204048818,131.2477560477,1348.2040488183,1312.4775604767
2019-12-09,PRE2025,1.3408256089,1.3074937351,,134.0825608867,130.7493735103,1340.8256088675,1307.4937351027
2019-12-10,PRE2025,1.3442058956,1.3098474772,,134.4205895574,130.9847477151,1344.2058955744,1309.8474771505
2019-12-11,PRE2025,1.3536757416,1.3199582811,,135.3675741642,131.9958281068,1353.6757416425,1319.9582810684
2019-12-12,PRE2025,1.3661611670,1.3340542896,,136.6161167004,133.4054289555,1366.1611670035,1334.0542895550
2019-12-13,PRE2025,1.3681637153,1.3360784190,,136.8163715289,133.6078418991,1368.1637152889,1336.0784189913
2019-12-16,PRE2025,1.3819167570,1.3503384745,,138.1916757016,135.0338474520,1381.9167570158,1350.3384745203
2019-12-17,PRE2025,1.3846602578,1.3550912703,,138.4660257839,135.5091270327,1384.6602578386,1355.0912703271
2019-12-18,PRE2025,1.3863091895,1.3558462731,,138.6309189519,135.5846273102,1386.3091895191,1355.8462731019
2019-12-19,PRE2025,1.3948467067,1.3676581335,,139.4846706699,136.7658133507,1394.8467066991,1367.6581335071
2019-12-20,PRE2025,1.4006584865,1.3719932180,,140.0658486481,137.1993217988,1400.6584864806,1371.9932179883
2019-12-23,PRE2025,1.3999650896,1.3742819650,,139.9965089626,137.4281964980,1399.9650896264,1374.2819649799
2019-12-24,PRE2025,1.4022476838,1.3775639420,,140.2247683814,137.7563942039,1402.2476838136,1377.5639420390
2019-12-26,PRE2025,1.4089382105,1.3873240929,,140.8938210545,138.7324092911,1408.9382105453,1387.3240929113
2019-12-27,PRE2025,1.4082760784,1.3870439091,,140.8276078431,138.7043909130,1408.2760784312,1387.0439091301
2019-12-30,PRE2025,1.3994794391,1.3760157299,,139.9479439132,137.6015729913,1399.4794391318,1376.0157299133
2019-12-31,PRE2025,1.4012174806,1.3782527378,,140.1217480571,137.8252737764,1401.2174805706,1378.2527377637
2020-01-02,PRE2025,1.4174697261,1.3986287996,,141.7469726076,139.8628799563,1417.4697260758,1398.6287995627
2020-01-03,PRE2025,1.4086873538,1.3904961904,,140.8687353758,139.0496190388,1408.6873537577,1390.4961903875
2020-01-06,PRE2025,1.4120485374,1.3956304234,,141.2048537418,139.5630423399,1412.0485374182,1395.6304233994
2020-01-07,PRE2025,1.4143906691,1.3994646514,,141.4390669073,139.9464651372,1414.3906690730,1399.4646513724
2020-01-08,PRE2025,1.4233960393,1.4048485063,,142.3396039266,140.4848506290,1423.3960392655,1404.8485062904
